상품명,URL,price_original,용량_raw,용량_value,용량_unit,전성분,brand,product_id
두피강화클리닉 샴푸 탈모증상완화 리필팩,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67139,47258.0,400ml *2입,400.0,ml,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 소듐벤조에이트, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐살리실레이트, 페퍼민트오일, 멘톨, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 스타아니스열매/씨오일, 로즈마리잎오일, 덱스트린, 연필향나무오일, 테트라소듐이디티에이, 콘민트오일, 유칼립투스잎오일, 바질오일, 캐모마일꽃오일, 향기제비꽃잎추출물, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",라보에이치,라보에이치_두피강화클리닉 샴푸 탈모증상완화 리필팩
두피강화 클리닉 샴푸 탈모증상완화,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67135,47429.0,400ml *2입,400.0,ml,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 소듐벤조에이트, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐살리실레이트, 페퍼민트오일, 멘톨, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 스타아니스열매/씨오일, 로즈마리잎오일, 덱스트린, 연필향나무오일, 테트라소듐이디티에이, 콘민트오일, 유칼립투스잎오일, 바질오일, 캐모마일꽃오일, 향기제비꽃잎추출물, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",라보에이치,라보에이치_두피강화 클리닉 샴푸 탈모증상완화
댄드러프클리닉 샴푸 탈모증상완화,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67134,53750.0,400ml *2입,400.0,ml,"정제수, 코카미도프로필베타인, 소듐메틸코코일타우레이트, 소듐클로라이드, 카프릴릴/카프릴글루코사이드, 라우릴하이드록시설테인, 석시닉애씨드, 글리세릴스테아레이트, 카페인, 트라이하이드록시스테아린, 살리실릭애씨드, 피피지-3카프릴릴에터, 피록톤올아민, 멘톨, 클림바졸, 페퍼민트오일, 하이드록시프로필구아, 소듐벤조에이트, 세틸알코올, 카프릴릴글라이콜, 소듐시트레이트, 스타아니스열매/씨오일, 폴리쿼터늄-22, 로즈마리잎오일, 연필향나무오일, 다이프로필렌글라이콜, 소듐메타포스페이트, 덱스트린, 에틸헥실글리세린, 부틸렌글라이콜, 콘민트오일, 콘민트잎추출물, 유칼립투스잎오일, 바질오일, 프로판다이올, 락토바실러스발효용해물, 1,2-헥산다이올, 캐모마일꽃오일, 향기제비꽃잎추출물, 병풀꽃/잎/줄기추출물, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 다이소듐이디티에이, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 글리세린, 녹차씨추출물, 하이드로제네이티드레시틴, 피토스핑고신, 세라마이드엔피",라보에이치,라보에이치_댄드러프클리닉 샴푸 탈모증상완화
두피강화클리닉 쿨링&노세범 샴푸,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67133,47681.0,400ml *2입,400.0,ml,"정제수, 소듐C14-16올레핀설포네이트, 변성알코올, 아크릴레이트코폴리머, 라우릴베타인, 부틸렌글라이콜, 멘톨, 카페인, 소듐살리실레이트, 피피지-3카프릴릴에터, 페퍼민트오일, 세트리모늄클로라이드, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐하이드록사이드, 스타아니스열매/씨오일, 마이크로크리스탈린셀룰로오스, 소듐설파이트, 소듐시트레이트, 덱스트린, 자일리틸글루코사이드, 로즈마리잎오일, 옥수수전분, 연필향나무오일, 안하이드로자일리톨, 에틸헥실글리세린, 테트라소듐이디티에이, 만니톨, 자일리톨, 콘민트오일, 콘민트잎추출물, 솔비톨, 수크로오스, 유칼립투스잎오일 ,온천수, 바질오일, 1,2-헥산다이올, 크로뮴하이드록사이드그린, 하이드록시프로필스타치포스페이트, 프룩토올리고사카라이드, 캐모마일꽃오일, 황색산화철, 하이드로제네이티드레시틴, 향기제비꽃잎추출물, 락토바실러스발효용해물, 아스코빅애씨드, 티타늄디옥사이드 (CI 77891), 토코페릴아세테이트, 프로판다이올, 인삼추출물, 생강추출물, 씨솔트, 녹차수, 홍삼추출물, 토코페롤, 약모밀추출물, 녹차추출물, 하수오뿌리추출물, 다이소듐이디티에이, 연꽃추출물, 돌콩추출물, 왕대수액, 말토덱스트린, 알로에베라잎추출물",라보에이치,라보에이치_두피강화클리닉 쿨링&노세범 샴푸
탈모증상완화 샴푸 두피강화 블랑쉬앤우디,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67132,47639.0,400ml *2입,400.0,ml,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 향료(블랑쉬앤우디향 1.3%), 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐벤조에이트, 소듐살리실레이트, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 덱스트린, 테트라소듐이디티에이, 알파-아이소메틸아이오논, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",라보에이치,라보에이치_탈모증상완화 샴푸 두피강화 블랑쉬앤우디
두피강화 클리닉 앰플 토닉 탈모증상완화,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64790,47647.0,100ml * 2,100.0,ml,"정제수, 변성알코올, 녹차추출물, 피이지-60하이드로제네이티드캐스터오일, 카프릴릴글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 멘톨, 덱스트린, 프로판다이올, 아미노메틸프로판올, 다이소듐이디티에이, 에틸헥실글리세린, 페퍼민트오일, 스타아니스열매/씨오일, 로즈마리잎오일, 연필향나무오일, 락토바실러스발효용해물, 콘민트오일, 효모/보리씨발효여과물, 검정콩추출물, 에탄올, 부틸렌글라이콜, 유칼립투스잎오일, 바질오일, 1,2-헥산다이올, 생강추출물, 바이오틴, 캐모마일꽃오일, 소듐하이알루로네이트, 향기제비꽃잎추출물, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 호프추출물, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",라보에이치,라보에이치_두피강화 클리닉 앰플 토닉 탈모증상완화
두피강화 클리닉 헤어라인 앰플 탈모증상완화,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64788,47656.0,15mL *2,15.0,mL,"정제수, 변성알코올, 피이지-60하이드로제네이티드캐스터오일, 녹차추출물(카페인 함유), 카보머, 카프릴릴글라이콜, 트로메타민, 덱스트린, 프로판다이올, 멘톨, 페퍼민트오일, 시트릭애씨드, 다이소듐이디티에이, 피록톤올아민, 스타아니스열매/씨오일, 로즈마리잎오일, 연필향나무오일, 락토바실러스발효용해물, 부틸렌글라이콜, 콘민트오일, 효모/보리씨발효여과물, 검정콩추출물, 에탄올, 유칼립투스잎오일, 바질오일, 1,2-헥산다이올, 생강추출물, 바이오틴, 캐모마일꽃오일, 글리세린, 소듐하이알루로네이트, 향기제비꽃잎추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 호프추출물, 하이알루로닉애씨드, 수용성콜라겐, 에틸헥실글리세린, 소듐아세틸레이티드하이알루로네이트",라보에이치,라보에이치_두피강화 클리닉 헤어라인 앰플 탈모증상완화
두피강화 클리닉 캡슐 탈모증상완화 트리트먼트,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64786,33548.0,220ml*2,220.0,ml,"정제수, 글리세린, 다이프로필렌글라이콜, 세틸알코올, 스테아릴알코올, 카프릴릭/카프릭트라이글리세라이드, 스테아라미도프로필다이메틸아민, 하이드록시프로필스타치포스페이트, 글루타믹애씨드, 카페인, 다이-C12-13알킬말레이트, 판테놀, 피피지-3카프릴릴에터, 카프릴릴글라이콜, 페퍼민트오일, 마이크로크리스탈린셀룰로오스, 덱스트린, 옥수수전분, 프로판다이올, 부틸렌글라이콜, 스타아니스열매/씨오일, 로즈마리잎오일, 자일리톨, 에틸헥실글리세린, 다이소듐이디티에이, 연필향나무오일, 만니톨, 수크로오스, 다마스크장미꽃추출물, 콘민트오일, 1,2-헥산다이올, 프룩토올리고사카라이드, 유칼립투스잎오일, 락토바실러스발효용해물, 바질오일, 바이오틴, 검정콩추출물, 아스코빅애씨드, 하이드로제네이티드레시틴, 캐모마일꽃오일, 석류추출물, 마데카소사이드, 향기제비꽃잎추출물, 인삼추출물, 생강추출물, 소듐하이알루로네이트, 홍삼추출물, 약모밀추출물, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 녹차추출물, 하수오뿌리추출물, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",라보에이치,라보에이치_두피강화 클리닉 캡슐 탈모증상완화 트리트먼트
탈모증상완화 샴푸 두피강화 페어앤프리지아,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64440,47639.0,400ml*2,400.0,ml,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 향료(페어앤프리지아향 1.3%), 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐벤조에이트, 소듐살리실레이트, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 덱스트린, 리모넨, 테트라소듐이디티에이, 제라니올, 헥실신남알, 리날룰, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",라보에이치,라보에이치_탈모증상완화 샴푸 두피강화 페어앤프리지아
두피강화 클리닉 샴푸 탈모증상완화,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64439,47576.0,본품 400ml + 리필 400ml,400.0,ml,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 소듐벤조에이트, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐살리실레이트, 페퍼민트오일, 멘톨, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 스타아니스열매/씨오일, 로즈마리잎오일, 덱스트린, 연필향나무오일, 테트라소듐이디티에이, 콘민트오일, 유칼립투스잎오일, 바질오일, 캐모마일꽃오일, 향기제비꽃잎추출물, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",라보에이치,라보에이치_두피강화 클리닉 샴푸 탈모증상완화
솔리드 퍼퓸 디스커버리 3종 키트,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=65621,18000.0,5ml*3,5.0,ml,"[샌달우드] 사이클로펜타실록세인, 향료, 사이클로헥사실록세인, 다이메티콘크로스폴리머, 글리세릴베헤네이트, 1,2-헥산다이올, 카프릴릴글라이콜, 에틸헥실글리세린, 리모넨, 제라니올, 파네솔, 리날룰, 트라이에틸시트레이트, 정제수, 부틸렌글라이콜, 로부르참나무목부추출물, 편백잎추출물 [블랙티] 사이클로펜타실록세인, 향료, 사이클로헥사실록세인, 다이메티콘크로스폴리머, 글리세릴베헤네이트, 헥실신남알, 1,2-헥산다이올, 리날룰, 시트로넬올, 리모넨, 카프릴릴글라이콜, 에틸헥실글리세린, 제라니올, 시트랄, 유제놀, 아이소유제놀, 파네솔, 트라이에틸시트레이트, 정제수, 부틸렌글라이콜, 로부르참나무목부추출물, 편백잎추출물 [바질] 사이클로펜타실록세인, 향료, 사이클로헥사실록세인, 다이메티콘크로스폴리머, 리모넨, 글리세릴베헤네이트, 리날룰, 하이드록시시트로넬알, 1,2-헥산다이올, 알파-아이소메틸아이오논, 시트랄, 시트로넬올, 카프릴릴글라이콜, 에틸헥실글리세린, 쿠마린, 제라니올, 트라이에틸시트레이트, 정제수, 부틸렌글라이콜, 로부르참나무목부추출물, 편백잎추출물",롱테이크,롱테이크_솔리드 퍼퓸 디스커버리 3종 키트
NEW 헤어 오일  40ml,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62833,23864.0,40ml,40.0,ml,"다이메티콘, 세틸에틸헥사노에이트, 다이카프릴릴에터, C12-15알킬벤조에이트, 다이메티콘올, 아미노프로필다이메티콘, 향료 (샌달우드향 1.0 %), 리모넨, 토코페롤, 아르간커넬오일, 코코넛야자오일, 살구씨오일, 올리브오일, 호호바씨오일, 비자나무씨오일, 마룰라씨오일, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸시트레이트, 퀸즈랜드넛오일, 생강오일, 로부르참나무목부추출물, 로즈힙꽃오일, 라벤더오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 정제수, 세라마이드엔피, 콩폴리펩타이드, 캐모마일꽃수, 부틸렌글라이콜, 소나무잎추출물, 하이드롤라이즈드옥수수전분, 프로판다이올, 글라이신, 알라닌, 알지닌, 아스파틱애씨드, 라이신, 프롤린, 세린, 트레오닌, 잔탄검, 글루타믹애씨드, 하이드롤라이즈드식물성단백질, 에틸헥실글리세린, 소듐메타포스페이트, 1,2-헥산다이올, 편백잎추출물, 히스티딘, 페닐알라닌, 타이로신, 류신, 발린, 메티오닌, 아이소류신, 다시마추출물, 시스틴, 트립토판, 귀리펩타이드",롱테이크,롱테이크_NEW 헤어 오일  40ml
샴푸  300ml,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=52104,23864.0,300ml,300.0,ml,"정제수, 소듐C14-16올레핀설포네이트, 솔비톨, 라우릴하이드록시설테인, 향료(샌달우드향 2.2%), 다이소듐라우레스설포석시네이트, 코카미도프로필베타인, 코코-글루코사이드, 코카마이드메틸엠이에이, 변성알코올, 카페인, 폴리쿼터늄-10, 소듐살리실레이트, 소듐클로라이드, 소듐시트레이트, 시트릭애씨드, 피피지-3카프릴릴에터, 테트라소듐이디티에이, 부틸렌글라이콜, 리날룰, 소듐벤조에이트, 리모넨, 하이드롤라이즈드옥수수전분, 소나무잎추출물, 글리세린, 에탄올, 폴리쿼터늄-11, 녹차추출물, 동백나무씨오일, 프로판다이올, 동백나무잎추출물, 편백잎추출물, 콩폴리펩타이드, 동백나무꽃추출물, 트라이에틸시트레이트, 포타슘클로라이드, 글라이코리피드, 오렌지추출물, 자몽추출물, 베르가모트추출물, 탄제린추출물, 아스코빅애씨드, 녹차씨추출물, 락틱애씨드, 검정콩오일, 로부르참나무목부추출, 세라마이드엔피, 피토스핑고신, 로즈마리잎추출물, 하이드로제네이티드레시틴, 카놀라오일",롱테이크,롱테이크_샴푸  300ml
