상품명,가격,할인율,평점,용량,전성분,URL
노세범 미네랄 팩트 8.5g,"10,500원",30%,8.5,8.5g,"마이카, 실리카, 옥틸도데실스테아로일스테아레이트, 스쿠알란, 실리카다이메티콘실릴레이트, 마그네슘미리스테이트, 알루미늄전분옥테닐석시네이트, 솔비탄아이소스테아레이트, 메티콘, 에틸헥실글리세린, 글리세릴카프릴레이트, 미네랄솔트, 정제수, 부틸렌글라이콜, 콘민트잎추출물, 토코페롤, 1,2-헥산다이올",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57031
레티놀 PDRN 앰플 겔 마스크 6매,"14,000원",30%,4.8,6매,"정제수, 부틸렌글라이콜, 락토바실러스발효용해물(36,975 ppm), 나이아신아마이드, 글리세릴글루코사이드, 1,2-헥산다이올, 글리세린, 세틸에틸헥사노에이트, 아이소펜틸다이올, 폴리글리세릴-10스테아레이트, 프로판다이올, 하이드로제네이티드폴리(C6-14올레핀), 네오펜틸글라이콜다이헵타노에이트, 에리스리톨, 글리세릴스테아레이트에스이, 카보머, 판테놀, 알지닌, 풀루란, 황련뿌리추출물, 돌콩오일, 에틸헥실글리세린, 잔탄검, 아데노신, 소듐폴리아크릴레이트, 소듐파이테이트, 알란토인, 다이메틸아이소소바이드, 레티놀(200IU/g), 하이드록시피나 콜론레티노에이트, 스쿠알란, 코질메틸렌다이옥시신나메이트, 병풀잎추출물, 비피다발효용해물, 락토코쿠스발효용해물, 다이프로필렌글라이콜, 돌외잎/줄기추출물, 겔리듐 카르틸라기네움 추출물, 톳추출물, 하이드로제네이티드레시틴, 아시아티코사이드, 아시아틱애씨드, 마데카식애씨드, 소듐하이알루로네이트, 노나펩타이드-1, 베타-글루칸, 세라마이드엔피, 아세틸헥사펩타이 드-8, 팔미토일펜타펩타이드-4, 팔미토일테트라펩타이드-7, 헥사펩타이드-9, 팔미토일트라이펩타이드-1, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이 알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 포타슘하이알루로네이트, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66076
스페셜케어마스크 풋 20ml,"3,500원",,4.8,20ml,"정제수, 다이메티콘, 부틸렌글라이콜, 글리세린, 에탄올, 세틸에틸헥사노에이트, 1,2-헥산다이올, 글리세릴스테아레이트, 베타인, 세테아릴알코올, 피이지-100스테아레이트, 페녹시에탄올, 폴리아크릴레이트-13, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 사이클로펜타실록세인, 폴리아이소부텐, 향료, 에틸헥실글리세린, 포타슘하이드록사이드, 벤질벤조에이트, 다이소듐이디티에이, 다이메티콘올, 폴리솔베이트20, 솔비탄아이소스테아레이트, 우레아, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 세테아릴글루코사이드, 메틸글루코오스세스퀴스테아레이트, 녹차추출물, 작약뿌리추출물, 인동덩굴꽃추출물, 도둑놈의지팡이뿌리추출물, 복사나무잎추출물, 황금추출물, 은행나무잎추출물, 버지니아풍년화추출물, 쇠비름추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60065
그린티 데일리 수딩 마스크 30매,"20,000원",20%,4.8,30매,"정제수, 부틸렌글라이콜, 글리세린, 베타인, 1,2-헥산다이올, 글리세릴폴리메타크릴레이트, 에틸헥실팔미테이트, 프로판다이올, 피피지-13-데실테트라데세스-24,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 트로메타민, 하이드로제네이티드레시틴, 소듐메타포스페이트,펜틸렌글라이콜, 하이알루로닉애씨드, 판테놀, 소듐메틸스테아로일타우레이트, 소듐하이알루로네이트, 스쿠알란, 알란토인, 녹차씨오일 (10ppm), 락토바실러스발효용해물, 녹차추출물 (4ppm), 프로필렌글라이콜, 녹차씨추출물 (1.9ppm), 소듐하이알루로네이트크로스폴리머-6, 글리세릴올리에이트, 토코페롤, 레시틴, 라우릴글루코사이드, 하이드롤라이즈드하이알루로닉애씨드, 폴리글리세릴-6라우레이트, 미리스틸글루코사이드, 세라마이드엔피, 소듐하이알루로네이트크로스폴리머, 글리세릴카프릴레이트, 피토스핑고신, 잔탄검, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66071
화산송이 모공 바하 클렌징폼 (대용량) 250g,"13,300원",30%,4.8,250g,"정제수, 글리세린, 미리스틱애씨드, 라우릭애씨드, 포타슘하이드록사이드, 카올린, 스테아릭애씨드, 글리세릴스테아레이트, 라우릴하이드록시설테인, 글라이콜다이스테아레이트, 팔미틱애씨드, 라우릴글루코사이드, 폴리쿼터늄-22, 향료, 살리실릭애씨드(5,000ppm), 실리카, 온천수, 징크피씨에이, 화산재(1,073ppm), 다이소듐이디티에이, 프로판다이올, 락틱애씨드/글라이콜릭애씨드코폴리머, 1,2-헥산다이올, 마데카소사이드, 폴리쿼터늄-10, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57011
올리브 비타민 E 리얼 오일 미스트 75ml,"10,500원",30%,4.8,75ml,"정제수, 하이드로제네이티드폴리(C6-14올레핀), 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 베타인, 올리브오일(10,000ppm), 리모넨, 소듐클로라이드, 에틸헥실글리세린, 소듐메타포스페이트, 레몬껍질오일, 토코페롤(110ppm), 토코페릴아세테이트(100ppm), 오렌지껍질오일, 시트랄, 리날룰",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64133
눈썹 수정칼 2P,"3,000원",,4.8,2p,상세 참조,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60077
그린티 씨드 히알루론산 세럼 대용량 130ml,"33,750원",25%,4.8,130ml,"정제수*, 프로판다이올*, 글리세린*, 1,2-헥산다이올*, 나이아신아마이드, 베타인, 사카라이드아이소머레이트, 녹차씨오일(2,609 ppm), 자일리톨, 세테아릴올리베이트, 하이드로제네이티드레시틴, 부틸렌글라이콜*, 솔비탄올리베이트, 락토바실러스발효용해물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 스쿠알란, 판테놀, 알란토인, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 트로메타민, 트라이에틸시트레이트, 에틸헥실글리세린*, 캐롭검, 다이소듐이디티에이*, 리모넨, 녹차추출물(366 ppm)*, 다이포타슘글리시리제이트, 레몬껍질오일, 소듐하이알루로네이트(103 ppm), 하이알루로닉애씨드(100 ppm)*, 덱스트린, 카카오추출물, 3-O-에틸아스코빅애씨드, 소듐시트레이트, 시트릭애씨드, 솔비탄아이소스테아레이트, 마테잎추출물, 글리세릴올리에이트*, 시트랄, 소두구씨오일, 토코페롤*, 레시틴*, 수크로오스, 라우릴글루코사이드*, 폴리글리세릴-6라우레이트*, 미리스틸글루코사이드*, 스피어민트잎오일, 시트로넬라오일, 갈바눔수지오일, 잔탄검*, 락틱애씨드, 하이드롤라이즈드하이알루로닉애씨드(0.5 ppm), 소듐하이알루로네이트크로스폴리머(0.2 ppm), 소듐아세틸레이티드하이알루로네이트(0.01 ppm)",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61238
퍼펙트 9 인텐시브 아이크림 30ml,"31,500원",30%,4.7,30ml,"정제수, 부틸렌글라이콜, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리아이소부텐, 세테아릴알코올, 나이아신아마이드, 사이클로펜타실록세인, 다이메티콘, 글리세릴스테아레이트, 사이클로헥사실록세인, 스쿠알란, 폴리메틸메타크릴레이트, 세틸에틸헥사노에이트, 시어버터, 1,2-헥산다이올, 스테아릭애씨드, 피이지-100스테아레이트, 카나우바왁스, 펜타에리스리틸다이스테아레이트, 팔미틱애씨드, 폴리아크릴레이트-13, 카프릴릭/카프릭트라이글리세라이드, 베헤닐알코올, 카페인, 세테아릴글루코사이드, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리글리세릴-10펜타스테아레이트, 폴리아이소부텐, 프로판다이올, 향료, 글리세릴카프릴레이트, 소듐스테아로일락틸레이트, 에틸헥실글리세린, 다이소듐이디티에이, 아데노신, 폴리솔베이트20, 솔비탄아이소스테아레이트, 리모넨, 하이드로제네이티드레시틴, 덱스트린, 카카오추출물, 베타-글루칸, 카프릴릴글라이콜, 불가리스쑥추출물, 약모밀추출물, 라즈베리추출물, 꿀풀잎추출물, 인동덩굴꽃추출물, 초피나무열매추출물, 서양민들레뿌리줄기/뿌리추출물, 영지버섯추출물, 글루코오스, 리날룰, 미리스틱애씨드, 아라키딕애씨드, 시트로넬올, 토코페롤, 꽃송이버섯추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57573
올리브 비타민 E 리얼 클렌징 티슈 30매,"9,000원",,4.7,30매,"정제수, 아이소프로필팔미테이트, 세틸에틸헥사노에이트, 트라이에틸헥사노인, 아이소도데케인, 다이프로필렌글라이콜, 펜타에리스리틸테트라에틸헥사노에이트, 1,2-헥산다이올, 폴리솔베이트20, 카프릴릴/카프릴글루코사이드, 에틸헥실글리세린, 소듐메타포스페이트, 시트릭애씨드, 올리브오일(100ppm), 토코페롤(1ppm)",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60233
