상품명,가격,할인율,평점,용량,전성분,URL
퍼퓸부티크 오일 바디워시 500ml,"12,900원",18%,4.8,500ml,"정제수, 글리세린, 소듐라우레스설페이트, 코카미도프로필베타인, 소듐클로라이드, 향료(라플레르향1%), 소듐벤조에이트, 시트릭애씨드, 페녹시에탄올, 소듐메타포스페이트, 폴리쿼터늄-7, 알파-아이소메틸아이오논, 리모넨, 다이소듐이디티에이, 리날룰, 하이드롤라이즈드익스텐신, 프로판다이올, 1,2-헥산다이올, 부틸렌글라이콜, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 커먼자스민꽃추출물, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 작약뿌리추출물, 에틸헥실글리세린, 소듐아세틸레이티드하이알루로네이트, 작약꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63100
오리지널 컬렉션 바디워시 910g,"8,900원",10%,4.8,910g,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 소듐클로라이드, 솔비톨, 향료(대나무향1%), 소듐벤조에이트, 시트릭애씨드, 말티톨, 페녹시에탄올, 소듐메타포스페이트, 리모넨, 폴리쿼터늄-7, 폴리쿼터늄-10, 하이드록시시트로넬알, 시트로넬올, 다이소듐이디티에이, 헥실신남알, 리날룰, 글리세린, 판테놀, 프로판다이올, 세라마이드엔피, 밤부사 불가리스추출물(600ppb), 삼나무잎추출물, 소듐하이알루로네이트, 1,2-헥산다이올, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 에틸헥실글리세린, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67127
제로퍼센트 항균 바솝 (90g x4),"6,900원",50%,4.8,90g(수분포함)*4입 76.5g(건조시)*4입,"소듐팔메이트, 소듐팜커넬레이트, 정제수, 팜커넬애씨드, 향료, 다이소듐라우릴설포석시네이트, 소듐클로라이드, 시어버터, 페트롤라툼, 글리세린, 티타늄디옥사이드 (CI 77891), 테트라소듐이디티에이, 테트라소듐에티드로네이트, 에티드로닉애씨드, 카프릴릭/카프릭트라이글리세라이드, 에탄올, 생강추출물, 비에이치티, 토코페롤, 로즈힙꽃오일, 라벤더오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=52312
블로썸 바디워시 900g,"6,500원",26%,4.8,900g,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 향료(피오니 블로썸향 1%), 소듐클로라이드, 코카마이드메틸엠이에이, 시트릭애씨드, 폴리쿼터늄-10, 소듐벤조에이트, 헥실신남알, 라우릭애씨드, 소듐메타포스페이트, 페녹시에탄올, 글리세린, 알파-아이소메틸아이오논, 벤질살리실레이트, 하이드록시시트로넬알, 시트로넬올, 다이소듐이디티에이, 리날룰, 프로판다이올, 부틸렌글라이콜, 글루타티온(5000ppb), 1,2-헥산다이올, 소듐하이알루로네이트(600ppb), 하이드로제네이티드레시틴, 하이드롤라이즈드하이알루로닉애씨드(100ppb), 작약뿌리추출물(98ppb), 인삼추출물, 하이드롤라이즈드홍삼사포닌, 피토스핑고신, 소듐폴리아스파테이트, 소듐하이알루로네이트크로스폴리머(40ppb), 하이알루로닉애씨드(20ppb), 에틸헥실글리세린, 소듐메틸스테아로일타우레이트, 작약꽃추출물(2ppb), 소듐아세틸레이티드하이알루로네이트(2ppb)",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60556
오리지널 컬렉션 올리브 비누 4입,"5,950원",50%,4.8,90g*4입,"소듐팔메이트, 소듐팜커넬레이트, 정제수, 팜커넬애씨드, 향료(올리브향 2.0%), 소듐클로라이드, 다이소듐라우릴 설포석시네이트, 페트롤라툼, 글리세린, 올리브오일, 리날룰, 헥실신남알, 테트라소듐이디티에이, 테트라소듐 에티드로네이트, 하이드록시시트로넬알, 에티드로닉 애씨드, 시트로넬올, 리모넨, 벤질벤조에이트, 시어버터, 코카미도프로필베타인, 등색205호, 청색404호, 황색 204호, 아르간커넬오일, 코코넛야자오일, 해바라기씨 오일, 호호바씨오일, 소듐벤조에이트, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54609
화이트 클레이 모공 클렌징폼 150g,"5,900원",50%,4.8,150g,"글리세린, 정제수, 미리스틱애씨드, 카올린(80000ppm), 스테아릭애씨드, 피이지-32, 포타슘하이드록사이드, 팔미틱애씨드, 라우릭애씨드, 티타늄디옥사이드 (CI 77891), 코카미도프로필베타인, 글리세릴스테아레이트, 피이지-100스테아레이트, 향료, 소듐클로라이드, 소듐벤조에이트, 폴리카프로락톤, 피이지-75, 파파인",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=27540
크림 인 바디워시 900g,"8,500원",14%,4.8,900g,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 소듐클로라이드, 향료(베이비파우더향,1%), 다이소듐라우레스설포석시네이트, 시트릭애씨드, 코카마이드메틸엠이에이, 세틸알코올, 소듐벤조에이트, 폴리쿼터늄-10, 트라이하이드록시스테아린, 카프릴릭/카프릭트라이글리세라이드, 라우릭애씨드, 소듐메타포스페이트, 페녹시에탄올, 다이카프릴릴에터, 글리세린, 쿠마린, 알파-아이소메틸아이오논, 시트로넬올, 글리세릴스테아레이트, 구아하이드록시프로필트라이모늄클로라이드, 티타늄디옥사이드 (CI 77891), 하이드록시시트로넬알, 벤질벤조에이트, 다이소듐이디티에이, 폴리글리세릴-2트라이아이소스테아레이트, 카프릴릴글라이콜, 데하이드로아세틱애씨드, 세라마이드엔피, 판테놀, 소듐하이알루로네이트, 검정콩오일, 토코페롤, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62818
스마일 바디워시 900g,"6,900원",49%,4.8,900g,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 암모늄라우릴설페이트, 소듐클로라이드, 향료, 솔비톨, 소듐벤조에이트, 페녹시에탄올, 리모넨, 시트릭애씨드, 다이소듐이디티에이, 에틸헥실글리세린, 리날룰, 에탄올, 프로필렌글라이콜, 부틸렌글라이콜, 오렌지추출물(1.3ppm), 라즈베리추출물, 생강추출물, 토코페롤, 키위추출물, 살구씨추출물, 자몽추출물(0.16ppm)",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59236
오리지널 컬렉션 머스크 바디워시 910g,"8,900원",10%,4.8,910g,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 솔비톨, 소듐클로라이드, 향료(화이트 머스크향 0.9%), 시트릭애씨드, 소듐벤조에이트, 페녹시에탄올, 폴리쿼터늄-7, 다이소듐이디티에이, 폴리쿼터늄-10, 덱스트린, 글리세린, 검정콩오일, 세라마이드엔피, 피토스핑고신, 하이드로제네이티드레시틴, 락토바실러스발효용해물, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54316
오리지널 컬렉션 클린코튼 비누 4입,"5,950원",50%,4.8,90g*4입,"소듐팔메이트, 소듐팜커넬레이트, 정제수, 팜커넬애씨드, 향료(클린코튼향 2.0%), 다이소듐라우릴설포석시네이트, 소듐클로라이드, 글리세린, 알파-아이소메틸아이오논, 벤질살리실레이트, 헥실신남알, 리날룰, 티타늄디옥사이드 (CI 77891), 테트라소듐이디티에이, 테트라소듐에티드로 네이트, 리모넨, 시트로넬올, 에티드로닉애씨드, 하이드 록시시트로넬알, 버지니아풍년화잎수, 라벤더꽃수, 폴리 쿼터늄-10, 프로판다이올, 캐모마일꽃추출물, 시트릭 애씨드, 페녹시에탄올, 베타-글루칸, 소듐벤조에이트, 포타슘솔베이트, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54611
