상품명,가격,할인율,평점,용량,전성분,URL
오버 글로이 글로스 2.8g,"10,500원",25%,2.8,2.8g,"하이드로제네이티드폴리아이소부텐, 비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트, 다이아이소스테아릴말레이트, 아이소노닐아이소노나노에이트, 폴리글리세릴-2트라이아이소스테아레이트, 실리카다이메틸실릴레이트, 합성왁스, 폴리하이드록시스테아릭애씨드, 마이크로크리스탈린왁스, 실리카실릴레이트, 카프릴릭/카프릭글리세라이즈, 티타늄디옥사이드 (CI 77891), 에틸렌/프로필렌코폴리머, 향료, 황색5호, 적색202호, 리날룰, 흑색산화철, 리모넨, 헥실신남알, 적색산화철, 적색104호의(1), 황색4호, 청색1호",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64315
프루티 립앤치크 블러밤 2.3g,"11,200원",20%,2.3,2.3g,"폴리글리세릴-2트라이아이소스테아레이트, 다이메티콘, 아이소노닐아이소노나노에이트, 카프릴릭/카프릭트라이글리세라이드, 실리카, 합성왁스, 옥틸도데칸올, 비스-다이글리세릴폴리아실아디페이트-2, 다이메티콘/비닐다이메티콘크로스폴리머, 마이카, C13-15알케인, 트라이베헤닌, 황색5호, 폴리글리세릴-3폴리리시놀리에이트, 합성비즈왁스, 티타늄디옥사이드 (CI 77891), 적색104호의(1), 1,2-헥산다이올, 라우릴피이지-10트리스(트라이메틸실록시)실릴에틸다이메티콘, 솔비탄세스퀴올리에이트, 스테아릭애씨드, 적색202호, 다이스테아다이모늄헥토라이트, 향료, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 황색산화철, 흑색산화철, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64312
마이 베스트 톤 아이즈 2구,"6,800원",15%,4.5,0.4g*2,"[아이 캐치] 칼슘티타늄보로실리케이트, 마이카, 탤크, 티타늄디옥사이드 (CI 77891), 페닐트라이메티콘, 하이드로제네이티드폴리(C6-14올레핀), 폴리에틸렌, 징크스테아레이트, 적색산화철, 다이아이소스테아릴말레이트, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 아이소스테아릴네오펜타노에이트, 하이드로제네이티드폴리아이소부텐, 메틸메타크릴레이트크로스폴리머, 나일론-12, 흑색산화철, 옥틸도데실스테아로일스테아레이트, 글리세릴카프릴레이트, 틴옥사이드, 토코페롤 / [집 밖 스모키] 메틸메타크릴레이트크로스폴리머, 마이카, 헥실라우레이트, 다이메티콘/비닐다이메티콘크로스폴리머, 흑색산화철, 다이메티콘, 티타늄디옥사이드 (CI 77891), 페닐트라이메티콘, 적색산화철, 실리카, 황색산화철, 다이아이소스테아릴말레이트, 황색4호, 폴리메틸실세스퀴옥세인, 카프릴릭/카프릭트라이글리세라이드, 울트라마린, 카프릴릴글라이콜, 글리세릴카프릴레이트, 메티콘, 적색226호, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 라우로일라이신",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61021
수분가득 콜라겐 클렌징 폼 150g,"9,000원",10%,4.8,150 g,"정제수, 미리스틱애씨드, 글리세린, 피이지-32, 포타슘하이드록사이드, 스테아릭애씨드, 부틸렌글라이콜, 팔미틱애씨드, 라우릴하이드록시설테인, 글리세릴스테아레이트, 피이지-100스테아레이트, 하이드롤라이즈드콜라겐 (9,340 ppm), 글라이콜다이스테아레이트, 폴리쿼터늄-7, 향료, 다이소듐이디티에이, 1,2-헥산다이올, 소듐벤조에이트, 하이드롤라이즈드루핀단백질, 시트릭애씨드, 락틱애씨드, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53259
룩 앳 마이 아이즈,"5,850원",10%,4.6,1.4g,"탤크, 칼슘알루미늄보로실리케이트, 카프릴릭/카프릭트라이글리세라이드, 마그네슘스테아레이트, 다이메티콘, 칼슘소듐보로실리케이트, 페닐트라이메티콘, 폴리메틸실세스퀴옥세인, 다이아이소스테아릴말레이트, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리프로필렌, 티타늄디옥사이드 (CI 77891), 카프릴릴글라이콜, 비즈왁스, 실리카, 글리세릴카프릴레이트, 에틸헥실글리세린, 틴옥사이드, 마이카, 합성플루오르플로고파이트, 페릭페로시아나이드, 카민, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63650
뉴이어 컬렉션 (잼스톤 컬렉션/룩앳마이아이즈/오버글로이틴트/플레이컬러아이즈미니),"5,850원",10%,4.7,1.4g,"탤크, 칼슘알루미늄보로실리케이트, 카프릴릭/카프릭트라이글리세라이드, 마그네슘스테아레이트, 다이메티콘, 칼슘소듐보로실리케이트, 페닐트라이메티콘, 폴리메틸실세스퀴옥세인, 다이아이소스테아릴말레이트, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리프로필렌, 티타늄디옥사이드 (CI 77891), 카프릴릴글라이콜, 비즈왁스, 실리카, 글리세릴카프릴레이트, 에틸헥실글리세린, 틴옥사이드, 마이카, 합성플루오르플로고파이트, 페릭페로시아나이드, 카민, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63618
컬러래스팅 글로우 스틱,"12,800원",20%,4.7,3.2g,"다이펜타에리스리틸펜타아이소스테아레이트, 다이페닐실록시페닐트라이메티콘, 다이페닐다이메티콘, 피토스테릴/옥틸도데실라우로일글루타메이트, 글리세릴운데실다이메티콘, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 합성왁스, 폴리글리세릴-2트라이아이소스테아레이트, 알루미나, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 적색산화철, 티타늄디옥사이드 (CI 77891), 폴리하이드록시스테아릭애씨드, 에틸렌/프로필렌코폴리머, 흑색산화철, 레시틴, 에틸헥실팔미테이트, 아이소스테아릭애씨드, 아이소프로필미리스테이트, 향료, 적색202호, 폴리글리세릴-3폴리리시놀리에이트, 다이메티콘, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 글리세린, 정제수, 부틸렌글라이콜, 토코페롤, 석류추출물, 석류나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62847
더블래스팅 커버 컨실러 팔레트,"17,600원",20%,4.5,5.3g,"[01 Bright] 티타늄디옥사이드 (CI 77891), 하이드로제네이티드폴리아이소부텐, 옥틸도데칸올, 실리카, 아이소에이코산, 합성왁스, 다이메티콘, 헥실라우레이트, 해바라기씨왁스, 합성플루오르플로고파이트, 라우로일라이신, 사과씨오일, 카프릴릭/카프릭트라이글리세라이드, 폴리하이드록시스테아릭애씨드, 다이칼슘포스페이트, 솔비탄아이소스테아레이트, 동백나무씨오일, 레시틴, 아이소스테아릭애씨드, 에틸헥실팔미테이트, 아이소프로필미리스테이트, 적색산화철, 폴리글리세릴-3폴리리시놀리에이트, 스테아랄코늄헥토라이트, 황색산화철, 알루미늄하이드록사이드, 프로필렌카보네이트, 아이소프로필티타늄트라이아이소스테아레이트, 흑색산화철 [01 Light Cover] 티타늄디옥사이드 (CI 77891), 하이드로제네이티드폴리아이소부텐, 옥틸도데칸올, 아이소에이코산, 합성왁스, 실리카, 다이메티콘, 헥실라우레이트, 합성플루오르플로고파이트, 해바라기씨왁스, 라우로일라이신, 사과씨오일, 카프릴릭/카프릭트라이글리세라이드, 폴리하이드록시스테아릭애씨드, 다이칼슘포스페이트, 황색산화철, 솔비탄아이소스테아레이트, 동백나무씨오일, 레시틴, 아이소스테아릭애씨드, 에틸헥실팔미테이트, 아이소프로필미리스테이트, 폴리글리세릴-3폴리리시놀리에이트, 적색산화철, 스테아랄코늄헥토라이트, 알루미늄하이드록사이드, 프로필렌카보네이트, 흑색산화철, 아이소프로필티타늄트라이아이소스테아레이트 [01 Medium Cover] 티타늄디옥사이드 (CI 77891), 하이드로제네이티드폴리아이소부텐, 옥틸도데칸올, 아이소에이코산, 실리카, 폴리아이소부텐, 합성왁스, 해바라기씨왁스, 카프릴릭/카프릭트라이글리세라이드, 황색산화철, 폴리하이드록시스테아릭애씨드, 다이칼슘포스페이트, 솔비탄아이소스테아레이트, 합성플루오르플로고파이트, 레시틴, 아이소스테아릭애씨드, 에틸헥실팔미테이트, 아이소프로필미리스테이트, 적색산화철, 폴리글리세릴-3폴리리시놀리에이트, 스테아랄코늄헥토라이트, 알루미늄하이드록사이드, 흑색산화철, 프로필렌카보네이트, 아이소프로필티타늄트라이아이소스테아레이트 [01 Powder] 탤크, 마이카, 티타늄디옥사이드 (CI 77891), 실리카, 카프릴릭/카프릭트라이글리세라이드, 폴리메틸메타크릴레이트, 다이메티콘, 폴리메틸실세스퀴옥세인, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 나일론-12, 페닐트라이메티콘, 황색산화철, 트라이에톡시카프릴릴실레인, 메티콘, 카프릴릴글라이콜, 폴리글리세릴-4아이소스테아레이트, 에틸헥실글리세린, 적색산화철, 흑색산화철, 라우로일라이신, 하이드로제네이티드레시틴, 알루미늄하이드록사이드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62226
디어달링 필오프 립스테인,"12,000원",,,5g,"정제수, 폴리비닐알코올, 다이프로필렌글라이콜, 1,2-헥산다이올, 에탄올, 시트릭애씨드, 소듐시트레이트, 펜틸렌글라이콜, 부틸렌글라이콜, 향료, 적색223호, 황색4호, 알란토인, 적색227호, 다이포타슘글리시리제이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67881
컬픽스 스키니 마스카라 1+1 기획세트,"14,000원",,4.9,3g,"아이소도데케인, 트라이메틸실록시실리케이트, 세레신, 덱스트린팔미테이트/에틸헥사노에이트, 탤크, 부틸아크릴레이트/하이드록시프로필다이메티콘아크릴레이트코폴리머, 마이크로크리스탈린왁스, 흑색산화철, 다이스테아다이모늄헥토라이트, 폴리프로필실세스퀴옥세인, 프로필렌카보네이트, 하이드로제네이티드폴리아이소부텐, 트라이에톡시카프릴릴실레인, 비에이치티",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67469
팡팡 헤어카라 픽서 10ml,"15,000원",,5.0,10ml,"정제수, 변성알코올, 브이피/브이에이코폴리머, 글리세린, 피이지-60하이드로제네이티드캐스터오일, 향료, 1,2-헥산다이올, 카보머, 리날룰, 트로메타민, 에틸헥실글리세린, 다이소듐이디티에이, 리모넨, 아르간커넬오일, 브라질넛씨오일, 시트로넬올, 알파-아이소메틸아이오논, 제라니올, 부틸렌글라이콜, 돌콩추출물, 석류추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67465
진저슈가 립세럼 13g,"12,600원",10%,4.8,13g,"하이드로제네이티드폴리(C6-14올레핀), 폴리부텐, 하이드로제네이티드폴리아이소부텐, 다이아이소스테아릴말레이트, 에틸렌/프로필렌/스타이렌코폴리머, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이트코폴리머, 다이펜타에리스리틸펜타아이소스테아레이트, 덱스트린팔미테이트, 폴리글리세릴-2트라이아이소스테아레이트, 다이메티콘, 리모넨, 부틸렌/에틸렌/스타이렌코폴리머, 적색산화철, 시어버터, 적색104호의(1), 티타늄디옥사이드 (CI 77891), 향료, 황색산화철, 청색1호, 적색226호, 리날룰, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 흑색산화철, 시트랄, 알루미나, 에리스리톨, 트라이에톡시카프릴릴실레인, 정제수, 부틸렌글라이콜, 토코페롤, 생강추출물, 시트릭애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67435
님프 광채 볼류머 듀오 기획세트 (24g + 24g),"23,800원",30%,,24g *2,"하이드로제네이티드폴리데센, 하이드로제네이티드폴리아이소부텐, 피마자씨오일, 에틸렌/프로필렌코폴리머, 에틸헥실올리베이트, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 향료, 카프릴릴글라이콜, 다이아이소스테아릴말레이트, 아르간커넬오일, 옥틸도데실스테아로일스테아레이트, 에틸헥실글리세린, 아보카도오일, 티타늄디옥사이드 (CI 77891), 1,2-헥산다이올, 울트라마린, 적색산화철, 하이드롤라이즈드하이알루로닉애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67387
AC 클린업 클렌징 폼 150ml,"9,000원",,,150ml,"정제수 글리세린 소듐코코일이세티오네이트 글리세릴스테아레이트 세테아릴알코올 코코넛애씨드 프로판다이올 스테아릭애씨드 라우라미도프로필베타인 소듐이세티오네이트 하이드록시프로필스타치포스페이트 팔미틱애씨드 소듐메틸코코일타우레이트 살리실릭애씨드 솔비톨 부틸렌글라이콜 향료 포타슘벤조에이트 소듐클로라이드 다이소듐이디티에이 아라키딕애씨드 티트리잎수 미리스틱애씨드 올레익애씨드 쇠비름추출물 약모밀추출물 티트리잎오일 1,2-헥산다이올 펜틸렌글라이콜 카프릴릴글라이콜 캐모마일꽃추출물 병풀추출물 마데카소사이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66981
피지쏙 젤리 파우더 퍼프 2P,"3,000원",,4.9,,,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66980
카페인더 딥 에디션 (왓츠 인 마이 아이즈 카페 더블/포근픽싱틴트/뽀용아이메이커/마이베스트톤아이팔레트/재창조메이커),"6,400원",20%,4.8,1.6g,"[좌] 탤크, 마이카, 티타늄디옥사이드 (CI 77891), 실리카, 헥실라우레이트, 보론나이트라이드, 라우로일라이신, 징크스테아레이트, 다이아이소스테아릴말레이트, 황색산화철, 펜타에리스리틸테트라에틸헥사노에이트, 페닐트라이메티콘, 적색산화철, 다이메티콘, 카프릴릴글라이콜, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 흑색산화철, 황색4호, 알루미늄하이드록사이드, 적색226호, 메티콘, 토코페롤 [우] 마이카, 탤크, 티타늄디옥사이드 (CI 77891), 헥실라우레이트, 알루미늄전분옥테닐석시네이트, 다이아이소스테아릴말레이트, 페닐트라이메티콘, 비닐다이메티콘, 합성플루오르플로고파이트, 다이메티콘, 마그네슘미리스테이트, 징크스테아레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 적색산화철, 트라이에톡시카프릴릴실레인, 황색4호, 틴옥사이드, 황색5호, 실리카, 적색202호, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66636
올데이 맑은 BB 크림 SPF36/PA+++ 35ml,"15,400원",30%,4.7,35ml,"정제수, 다이메티콘, 다이실록세인, 티타늄디옥사이드 (CI 77891), 호모살레이트, 카프릴릴메티콘, 글리세린, 에칠헥실살리실레이트, 피이지-10다이메티콘, 티타늄디옥사이드, 폴리메틸실세스퀴옥세인, 트라이베헤닌, 징크옥사이드, 1,2-헥산다이올, 락토바실러스발효용해물, 소듐클로라이드, 라우릴피이지-9폴리다이메틸실록시에틸다이메티콘, 트라이메틸실록시실리케이트, 다이메티콘/비닐다이메티콘크로스폴리머, 실리카, 다이스테아다이모늄헥토라이트, 트라이데실트라이멜리테이트, 알루미늄하이드록사이드, 스테아릭애씨드, 황색산화철, 프로판다이올, 트라이에톡시카프릴릴실레인, 에틸헥실글리세린, 글리세릴카프릴레이트, 트라이하이드록시스테아린, 적색산화철, 흑색산화철, 판테놀, 녹차씨추출물, 세라마이드엔피, 토코페롤, 피토스핑고신, 하이드로제네이티드레시틴, 병풀꽃/잎/줄기추출물, 다이소듐이디티에이",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66615
순정 약산성 클렌징 밀크 200ml,"22,800원",40%,4.7,200ml*2,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 해바라기씨오일, 부틸렌글라이콜, 1,2-헥산다이올, 세테아릴알코올, 아라키딜알코올, 판테놀, 베헤닐알코올, 아라키딜글루코사이드, 잔탄검, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐스테아로일글루타메이트, 에틸헥실글리세린, 시트릭애씨드, 마데카소사이드, 은행나무잎추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66081
플레이 멀티 아이즈 마루 너만을 오로지 사랑해,"17,600원",20%,4.9,7.5g,"[1] 탤크, 합성플루오르플로고파이트, 마이카, 티타늄디옥사이드 (CI 77891), 나일론-12, 마그네슘미리스테이트, 카프릴릭/카프릭트라이글리세라이드, 실리카, 다이아이소스테아릴말레이트, 다이메티콘, 울트라마린, 적색산화철, 라우로일라이신, 카프릴릴글라이콜, 트라이하이드록시스테아린, 마카다미아씨오일, 글리세릴카프릴레이트, 에틸헥실글리세린, 알루미늄하이드록사이드, 황색산화철, 트라이에톡시카프릴릴실레인, 카민, 카올린, 황색4호, 토코페롤 [2] 탤크, 합성플루오르플로고파이트, 마이카, 티타늄디옥사이드 (CI 77891), 나일론-12, 마그네슘미리스테이트, 카프릴릭/카프릭트라이글리세라이드, 실리카, 카민, 다이아이소스테아릴말레이트, 황색4호, 다이메티콘, 라우로일라이신, 카프릴릴글라이콜, 트라이하이드록시스테아린, 마카다미아씨오일, 글리세릴카프릴레이트, 에틸헥실글리세린, 황색산화철, 알루미늄하이드록사이드, 흑색산화철, 트라이에톡시카프릴릴실레인, 적색산화철, 토코페롤 [3] 칼슘티타늄보로실리케이트, 탤크, 칼슘알루미늄보로실리케이트, 다이메티콘, 티타늄디옥사이드 (CI 77891), 마이카, 다이아이소스테아릴말레이트, 폴리메틸실세스퀴옥세인, 폴리프로필렌, 마그네슘미리스테이트, 페닐트라이메티콘, 하이드로제네이티드폴리(C6-14올레핀), 하이드로제네이티드캐스터오일아이소스테아레이트, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 카프릴릴글라이콜, 카민, 다이메티콘/비닐다이메티콘크로스폴리머, 글리세릴카프릴레이트, 에틸헥실글리세린, 틴옥사이드, 황색4호, 적색산화철, 토코페롤 [4] 탤크, 합성플루오르플로고파이트, 마이카, 나일론-12, 마그네슘미리스테이트, 황색산화철, 카프릴릭/카프릭트라이글리세라이드, 실리카, 울트라마린, 적색산화철, 티타늄디옥사이드 (CI 77891), 다이아이소스테아릴말레이트, 흑색산화철, 다이메티콘, 라우로일라이신, 카프릴릴글라이콜, 트라이하이드록시스테아린, 마카다미아씨오일, 글리세릴카프릴레이트, 황색4호, 에틸헥실글리세린, 카민, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 토코페롤 [5] 합성플루오르플로고파이트, 티타늄디옥사이드 (CI 77891), 트라이에틸헥사노인, 폴리글리세릴-2트라이아이소스테아레이트, 탤크, 칼슘티타늄보로실리케이트, 마그네슘미리스테이트, 마그네슘스테아레이트, 나일론-12, 하이드로제네이티드캐스터오일아이소스테아레이트, 폴리메틸메타크릴레이트, 카프릴릴글라이콜, 글리세릴카프릴레이트, 틴옥사이드, 에틸헥실글리세린, 토코페롤 [6] 탤크, 마이카, 티타늄디옥사이드 (CI 77891), 폴리메틸메타크릴레이트, 라우로일라이신, 다이메티콘, 옥틸도데실스테아로일스테아레이트, 다이아이소스테아릴말레이트, 마그네슘미리스테이트, 카민, 아이소세틸미리스테이트, 카프릴릴글라이콜, 적색산화철, 글리세릴카프릴레이트, 에틸헥실글리세린, 알루미늄하이드록사이드, 황색4호, 하이드로제네이티드레시틴, 트라이에톡시카프릴릴실레인, 토코페롤 [7] 마이카, 티타늄디옥사이드 (CI 77891), 다이카프릴릴카보네이트, 다이메티콘, 메틸메타크릴레이트크로스폴리머, 합성플루오르플로고파이트, 다이메티콘/비닐다이메티콘크로스폴리머, 페닐트라이메티콘, 트라이에톡시카프릴릴실레인, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 카민, 카프릴릴글라이콜, 알루미늄하이드록사이드, 황색4호, 적색산화철, 황색산화철, 글리세릴카프릴레이트, 에틸헥실글리세린, 흑색산화철, 마그네슘스테아레이트, 울트라마린, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=65566
벌룬 인 치크 6g,"9,750원",25%,4.8,6g,"실리카, 탤크, 마이카, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 카프릴릭/카프릭트라이글리세라이드, 메티콘, 마그네슘미리스테이트, 옥수수전분, 헥실라우레이트, 티타늄디옥사이드 (CI 77891), 폴리글리세릴-2트라이아이소스테아레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 라우로일라이신, 페닐트라이메티콘, 다이메티콘, 울트라마린, 적색202호, 향료, 셀룰로오스, 알루미늄하이드록사이드, 황색4호, 쿠마린, 트라이에톡시카프릴릴실레인, 헥실신남알, 시트로넬올, 리날룰, C20-24올레핀, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64469
컬픽스 마스카라 1호 블랙 (뷰러증정 기획세트) & 마스카라 픽서 퍼펙트래쉬,"18,000원",25%,4.8,"[컬픽스 마스카라 1호 블랙] 본품 1ea (8g), 뷰러 1ea [닥터 마스카라픽서 포 퍼펙트래쉬] 6g","[컬픽스 마스카라 1호 블랙] 아이소도데케인, 트라이메틸실록시실리케이트, 세레신, 덱스트린팔미테이트/에틸헥사노에이트, 탤크, 부틸아크릴레이트/하이드록시프로필다이메티콘아크릴레이트코폴리머, 마이크로크리스탈린왁스, 흑색산화철, 다이스테아다이모늄헥토라이트, 폴리프로필실세스퀴옥세인, 프로필렌카보네이트, 하이드로제네이티드폴리아이소부텐, 트라이에톡시카프릴릴실레인, 비에이치티 [닥터 마스카라픽서 포 퍼펙트래쉬] 아이소도데케인, 브이피/에이코신코폴리머, 사이클로펜타실록세인, 트라이메틸실록시실리케이트, 실리카, 다이스테아다이모늄헥토라이트, 합성왁스, 아이소부틸메타크릴레이트/비스-하이드록시프로필다이메티콘아크릴레이트코폴리머, 프로필렌카보네이트, 에틸렌/프로필렌코폴리머, 흑색산화철, 트라이에톡시카프릴릴실레인",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64342
사르르 당충전 컬렉션 (오버글로이 글로스/마이 베스트 톤 아이 팔레트/하트팝 블러셔),"10,500원",25%,4.8,2.8g,"하이드로제네이티드폴리아이소부텐, 비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트, 다이아이소스테아릴말레이트, 아이소노닐아이소노나노에이트, 폴리글리세릴-2트라이아이소스테아레이트, 실리카다이메틸실릴레이트, 합성왁스, 폴리하이드록시스테아릭애씨드, 마이크로크리스탈린왁스, 실리카실릴레이트, 카프릴릭/카프릭글리세라이즈, 티타늄디옥사이드 (CI 77891), 에틸렌/프로필렌코폴리머, 향료, 황색5호, 적색202호, 리날룰, 흑색산화철, 리모넨, 헥실신남알, 적색산화철, 적색104호의(1), 황색4호, 청색1호",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64310
클라우드 필터 쿠션 SPF42/PA+++ 15g,"22,100원",15%,4.6,15g,"정제수, 다이메티콘, 메틸트라이메티콘, 티타늄디옥사이드 (CI 77891), 호모살레이트, 부틸렌글라이콜, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 티타늄디옥사이드, 페닐트라이메티콘, 트라이실록세인, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, 실리카, 브이피/헥사데센코폴리머, 나이아신아마이드, 다이스테아다이모늄헥토라이트, 보론나이트라이드, 트라이메틸실록시실리케이트, 알루미늄하이드록사이드, 1,2-헥산다이올, 스테아릭애씨드, 소듐클로라이드, 아크릴레이트/스테아릴아크릴레이트/다이메티콘메타크릴레이트코폴리머, 트라이하이드록시스테아린, 황색산화철, 카프릴릴글라이콜, 트라이에톡시카프릴릴실레인, 적색산화철, 글리세릴카프릴레이트, 에틸헥실글리세린, 향료, 아데노신, 흑색산화철, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63942
밀키베리 에디션 (플레이멀티아이즈/디어달링오일틴트),"8,800원",20%,4.8,4.2g,"폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이트코폴리머, 폴리글리세릴-2트라이아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 다이아이소스테아릴말레이트, 실리카다이메틸실릴레이트, 티타늄디옥사이드 (CI 77891), 코코-카프릴레이트/카프레이트, 캐스터오일/아이피디아이코폴리머, 적색산화철, 향료, 황색산화철, 카프릴릭/카프릭/석시닉트라이글리세라이드, 적색202호, 솔비탄세스퀴올리에이트, 리날룰, 리모넨",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63795
오버 글로이 틴트,"11,200원",20%,4.7,3g,"정제수, 다이아이소스테아릴말레이트, 비스-다이글리세릴폴리아실아디페이트-2, 하이드로제네이티드폴리아이소부텐, 다이페닐다이메티콘, 트라이메틸실록시페닐다이메티콘, 폴리페닐실세스퀴옥세인, 글리세린, 세틸피이지/피피지-10/1다이메티콘, 세테아레스-20, 폴리솔베이트60, 솔비탄아이소스테아레이트, 티타늄디옥사이드 (CI 77891), 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 페녹시에탄올, 스쿠알란, 에틸헥실글리세린, 황색5호, 향료, 적색227호, 적색104호의(1), 청색1호, 황색4호, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63652
오버글로이 틴트,"11,200원",20%,4.9,3g,"정제수, 다이아이소스테아릴말레이트, 비스-다이글리세릴폴리아실아디페이트-2, 하이드로제네이티드폴리아이소부텐, 다이페닐다이메티콘, 트라이메틸실록시페닐다이메티콘, 폴리페닐실세스퀴옥세인, 글리세린, 세틸피이지/피피지-10/1다이메티콘, 폴리솔베이트60, 솔비탄아이소스테아레이트, 1,2-헥산다이올, 세테아레스-20, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 스쿠알란, 페녹시에탄올, 적색227호, 황색5호, 에틸헥실글리세린, 향료, 황색4호, 적색104호의(1), 청색1호, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 티타늄디옥사이드 (CI 77891)",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62846
하트팝 블러셔,"10,400원",20%,4.9,4g,"칼슘티타늄보로실리케이트, 탤크, 마이카, 페닐트라이메티콘, 트라이에틸헥사노인, 다이아이소스테아릴말레이트, 칼슘알루미늄보로실리케이트, 나일론-12, 징크스테아레이트, 비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트, 하이드로제네이티드폴리아이소부텐, 티타늄디옥사이드 (CI 77891), 메틸메타크릴레이트크로스폴리머, 에틸헥실글리세린, 틴옥사이드, 글리세릴카프릴레이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62844
낫배드 컬렉션 (마이 베스트 톤 아이 팔레트/하트팝 블러셔/오버 글로이 틴트/컬러 래스팅 글로우 스틱),"10,400원",20%,4.1,4g,"칼슘티타늄보로실리케이트, 탤크, 마이카, 페닐트라이메티콘, 트라이에틸헥사노인, 다이아이소스테아릴말레이트, 칼슘알루미늄보로실리케이트, 나일론-12, 징크스테아레이트, 비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트, 하이드로제네이티드폴리아이소부텐, 티타늄디옥사이드 (CI 77891), 메틸메타크릴레이트크로스폴리머, 에틸헥실글리세린, 틴옥사이드, 글리세릴카프릴레이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62832
