상품명,가격,할인율,평점,용량,전성분,URL
메이크업픽서 80ml,"32,000원",20%,4.8,80 ml,"정제수, 변성알코올, 부틸렌글라이콜, 1,2-헥산다이올, 피브이피, 피피지-13-데실테트라데세스-24, 카프릴릴글라이콜, 프로판다이올, 에틸헥실글리세린, 소듐메타포스페이트, 스테아릴베헤네이트, 글리세린, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 이눌린라우릴카바메이트, 엑토인, 하이드록시프로필비스팔미타마이드엠이에이, 카페인, 소듐하이알루로네이트, 토코페롤, 하이알루로닉애씨드, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 하이드롤라이즈드하이알루로닉애씨드, 흰목이버섯포자낭과추출물, 소듐하이알루로네이트크로스폴리머, 잔탄검, 창포뿌리추출물, 트라이메틸실록시실리케이트, 다이소듐이디티에이, 세라마이드엔피, 아이소도데케인, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59800
딥 클렌징 오일 225ml,"40,000원",20%,4.8,225ml,"C12-15알킬벤조에이트, 솔베스-30테트라올리에이트, 아이소프로필팔미테이트, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라아이소스테아레이트, 트라이에틸헥사노인, 세틸에틸헥사노에이트, 아이소도데케인, 다이아이소스테아릴말레이트, 아이소노닐아이소노나노에이트, 정제수, 향료, 락틱애씨드, 부틸렌글라이콜, 리날룰, 리모넨, 티몰트라이메톡시신나메이트, 나이아신아마이드, 올리브오일, 호호바씨오일, 3-O-에틸아스코빅애씨드, 시트릭애씨드, 프로판다이올, 글리세린, 글라이콜릭애씨드, 검정콩오일, 1,2-헥산다이올, 하이드롤라이즈드식물성단백질, 세라마이드엔피, 모란추출물, 피토스핑고신, 하이드로제네이티드레시틴, 에틸헥실글리세린, 다이소듐이디티에이, 작약뿌리추출물, 카놀라오일, 로즈마리잎추출물, 작약꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61125
센슈얼 피팅 글로우틴트 5g,"40,500원",10%,4.7,5g,"정제수, 옥틸도데칸올, 부틸렌글라이콜, 스테아레스-21, 다이페닐다이메티콘, 에틸셀룰로오스, 스테아레스-2, 다이아이소스테아릴말레이트, 1,2-헥산다이올, 펜틸렌글라이콜, 폴리아크릴레이트크로스폴리머-6, 세틸피이지/피피지-10/1다이메티콘, 티타늄디옥사이드 (CI 77891), 폴리아크릴레이트-13, 카프릴릴글라이콜, 리모넨, 폴리아이소부텐, 황색4호, 적색227호, 황색5호, 레몬껍질오일, 알루미늄하이드록사이드, 코코넛야자오일, 스위트아몬드오일, 폴리솔베이트20, 솔비탄아이소스테아레이트, 파이틱애씨드, 녹색201호, 시트랄, 센티드제라늄꽃오일, 소듐하이드록사이드, 청색1호, 시트로넬올, 리날룰, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58779
컴피 리바이탈라이징 세럼 미스트 90ml,"65,600원",20%,4.8,90ml,"정제수, 부틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀), 글리세린, 1,2-헥산다이올 ,베타인 ,소듐클로라이드 ,에틸헥실글리세린, 토코페롤, 향료, 다이소듐이디티에이, 아데노신, 해바라기씨오일, 동백나무씨오일, 당근추출물, 프로판다이올, 동백나무꽃추출물, 바이오플라보노이드, 베타-카로틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60831
에이지 어웨이 에스테틱 BX 워터 150ml,"48,000원",20%,4.9,150 ml,"정제수, 글리세린, 피이지/피피지-17/6코폴리머, 프로판다이올, 변성알코올, 1,2-헥산다이올, 나이아신아마이드, 베타인, 피피지-13-데실테트라데세스-24, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 잔탄검, 비스-피이지-18메틸에터다이메틸실레인, 에탄올, 다이메티콘, 옥틸도데세스-16, 부틸렌글라이콜, 에틸헥실글리세린, 아데노신, 향료, 산수유열매추출물, 다이소듐이디티에이, 셀룰로오스검, 하이드로제네이티드레시틴, 만니톨, 트레할로오스, 빌베리열매추출물, 사탕수수추출물, 소듐메틸스테아로일타우레이트, 오렌지추출물, 레몬추출물, 에스에이치-폴리펩타이드-121, 토코페롤, 설탕단풍추출물, 카프릴릴글라이콜, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아세틸헵타펩타이드-4, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 글루코오스, 자일로오스, 페녹시에탄올, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 만노오스, 소듐클로라이드, 벼에스에이치-올리고펩타이드-1, 레시틴, 펜틸렌글라이콜, 아세틸옥타펩타이드-3, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 덱스트린, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 칼슘클로라이드, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60459
에이지 어웨이 에스테틱 BX 크림 50ml,"104,000원",20%,4.8,50 ml,"정제수, 프로판다이올, 스쿠알란, 글리세린, 시어버터, 다이카프릴릴카보네이트, 데실코코에이트, 나이아신아마이드, 비스-하이드록시에톡시프로필다이메티콘, 세테아릴알코올, 미리스틸미리스테이트, 글리세릴스테아레이트, 해바라기씨오일, 메틸트라이메티콘, 베헤닐알코올, 1,2-헥산다이올, 세테아릴올리베이트, 실리카, 아라키딜알코올, 솔비탄올리베이트, 글리세릴스테아레이트시트레이트, 아라키딜글루코사이드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에탄올, 향료, 비스-다이글리세릴폴리아실아디페이트-2, 잔탄검, 글리세릴카프릴레이트, 에틸헥실글리세린, 아데노신, 덱스트린, 카카오추출물, 산수유열매추출물, 다이소듐이디티에이, 하이드롤라이즈드콜라겐, 만니톨, 트레할로오스, 글루코오스, 부틸렌글라이콜, 토코페롤, 에스에이치-폴리펩타이드-121, 카프릴릴글라이콜, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아세틸헵타펩타이드-4, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 자일로오스, 페녹시에탄올, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 만노오스, 소듐클로라이드, 벼에스에이치-올리고펩타이드-1, 레시틴, 펜틸렌글라이콜, 아세틸옥타펩타이드-3, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 칼슘클로라이드, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60462
이지 스타일링 아이라이너 0.5g,"28,800원",10%,0.5,0.5g,"정제수, 흑색산화철, 부틸렌글라이콜, 암모늄스타이렌/아크릴레이트코폴리머, 카본블랙, 펜틸렌글라이콜, 암모늄아크릴레이트코폴리머, 페녹시에탄올, 알진, 1,2-헥산다이올, 카프릴릴글라이콜, 에틸헥실글리세린, 다이소듐이디티에이, 아미노메틸프로판올, 소듐데하이드로아세테이트, 시메티콘",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=14934
크리미 커버 컨실러 7.5g,"40,500원",10%,7.5,7.5g,"정제수, 티타늄디옥사이드 (CI 77891), 페닐트라이메티콘, 카프릴릴메티콘, 다이메티콘, 글리세린, 트라이메틸실록시실리케이트, 실리카, 부틸렌글라이콜, 합성왁스, 자일리톨, 소듐클로라이드, 황색산화철, 아크릴레이트/다이메티콘코폴리머, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 다이메티콘/폴리글리세린-3크로스폴리머, 1,2-헥산다이올, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 트라이하이드록시스테아린, 적색산화철, 트라이에틸헥사노인, 덱스트린팔미테이트, 다이스테아다이모늄헥토라이트, 카프릴릴글라이콜, 비닐다이메티콘/라우릴다이메티콘크로스폴리머, 에틸헥실글리세린, 흑색산화철, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이소듐이디티에이, 다이프로필렌글라이콜, 솔비탄아이소스테아레이트, 폴리솔베이트60, 소듐시트레이트, 마이카, 프로판다이올, 토코페롤, 소듐하이알루로네이트, 틴옥사이드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59328
하이드로 리플렉팅 마이크로 크림 50ml,"57,600원",20%,4.8,50ml,"""정제수, 프로판다이올, 글리세린, 메도우폼씨오일, 1,2-헥산다이올, 베타인, 베헤닐알코올, 카보머, 트로메타민, 호호바에스터, 아라키딜알코올, 에틸헥실글리세린, 글리세릴카프릴레이트, 덱스트린, 다이소듐이디티에이, 향료, 아데노신, 아라키딜글루코사이드, 부틸렌글라이콜, 토코페롤, 마데카소사이드, 나이아신아마이드, 피토스테롤, 말라카이트추출물, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 락토바실러스발효용해물, 병풀꽃/잎/줄기추출물, 잔탄검, 아스코빌테트라이소팔미테이트, 라이신, 알지닌, 히스티딘, 세라마이드엔피, 모란추출물, 글루코오스, 자일로오스, 복사나무잎추출물, 만노오스, 소듐클로라이드, 레시틴, 소듐포스페이트, 카퍼트라이펩타이드-1, 푸코오스, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드 롤라이즈드기장, 칼슘클로라이드""",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57586
소프트 피니시 루스 파우더 15g,"54,000원",10%,4.8,15g,"마그네슘포타슘플루오로실리케이트, 실리카, 마그네슘미리스테이트, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 보론나이트라이드, 카프릴릭/카프릭트라이글리세라이드, 트라이에톡시카프릴릴실레인, 다이페닐실록시페닐트라이메티콘, 1,2-헥산다이올, 합성플루오르플로고파이트, 황색산화철, 에틸헥실글리세린, 아스코빅애씨드, 마이카, 정제수, 적색산화철, 데하이드로아세틱애씨드, 아크릴레이트/브이피코폴리머, 메티콘, 프로판다이올, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 토코페롤, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53560
에이지 어웨이 에스테틱 BX 에멀젼 120ml,"52,000원",20%,4.8,120 ml,"정제수, 프로판다이올, 글리세린, 하이드로제네이티드폴리(C6-14올레핀), 하이드로제네이티드폴리아이소부텐, 다이아이소스테아릴말레이트, 나이아신아마이드, 비스-하이드록시에톡시프로필다이메티콘, C14-22알코올, 1,2-헥산다이올, 시어버터, 피씨에이다이메티콘, 글리세릴스테아레이트시트레이트, 글리세릴폴리메타크릴레이트, C12-20알킬글루코사이드, 글리세릴스테아레이트, 세테아릴알코올, 하이드로제네이티드식물성오일, 스테아릭애씨드, 카보머, 에탄올, 트로메타민, 향료, 잔탄검, 글리세릴카프릴레이트, 팔미틱애씨드, 다이소듐이디티에이, 에틸헥실글리세린, 아데노신, 산수유열매추출물, 덱스트린, 카카오추출물, 만니톨, 트레할로오스, 글루코오스, 부틸렌글라이콜, 토코페롤, 에스에이치-폴리펩타이드-121, 카프릴릴글라이콜, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아세틸헵타펩타이드-4, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 자일로오스, 페녹시에탄올, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 만노오스, 소듐클로라이드, 벼에스에이치-올리고펩타이드-1, 레시틴, 펜틸렌글라이콜, 아세틸옥타펩타이드-3, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 칼슘클로라이드, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60460
하이드로 리플렉팅 2종 세트,"90,400원",20%,4.8,(본품) 토너 170ml 플루이드 140ml (견본) 토너 30ML 플루이드 30m; 크림 5ml,"[토너] 정제수, 부틸렌글라이콜, 변성알코올, 글리세린, 1,2-헥산다이올, 트레할로오스, 락토바실러스발효용해물, 글리세레스-26, 피피지-13-데실테트라데세스-24, 마트리카리아꽃수, 에틸헥실글리세린, 베타인, 카보머, 향료, 트로메타민, 다이소듐이디티에이, 프로판다이올, 마데카소사이드, 나이아신아마이드, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 병풀꽃/잎/줄기추출물, 잔탄검, 아스코빅애씨드, 토코페롤, 라이신, 알지닌, 히스티딘, 세라마이드엔피, 글루코오스, 자일로오스, 복사나무잎추출물, 만노오스, 소듐클로라이드, 레시틴, 소듐포스페이트, 카퍼트라이펩타이드-1, 푸코오스, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드 [플루이드] 정제수, 프로판다이올, 글리세린, 메틸트라이메티콘, 피씨에 이다이메티콘, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 1,2-헥산다이올, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 실리카, 폴리메틸실세스퀴옥세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 에틸헥실글리세린, 덱스트린, 트로메타민, 부틸렌글라이콜, 다이소듐이디티에이, 향료, 피이지-40스테아레이트, 스쿠알란, 마데카소사이드, 나이아신아마이드, 올리브오일, 하이드로제네이티드팜커넬오일, 하이드로제네이티드팜오일, 레시틴, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릴글라이콜, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 락토바실러스발효용해물, 병풀꽃/잎/줄기추출물, 에탄올, 토코페릴아세테이트, 병풀추출물, 토코페롤, 아스코빌테트라이소팔미테이트, 라이신, 알지닌, 히스티딘, 세라마이드엔피, 소듐하이알루로네이트, 모란추출물, 글루코오스, 자일로오스, 복사나무잎추출물, 인도멀구슬나무추출물, 만노오스, 소듐클로라이드, 허브로버트추출물, 소듐포스페이트, 카퍼트라이펩타이드-1, 푸코오스, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57587
파워부스팅 페이스 트리트먼트 110ml,"60,000원",20%,4.9,110ml,"정제수, 글리세린, 부틸렌글라이콜, 베타인, 나이아신아마이드, 메틸글루세스-20, 변성알코올, 1,2-헥산다이올, 스쿠알란, 다이메티콘, 메틸트라이메티콘, 세테아릴올리베이트, 카페인, 솔비탄올리베이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴카프릴레이트, 폴리아크릴레이트-13, 다이소듐이디티에이, 트로메타민, 에틸헥실글리세린, 향료, 아데노신, 폴리아이소부텐, 마데카소사이드, 타우린, 리모넨, 폴리솔베이트20, 솔비탄아이소스테아레이트, 하이드롤라이즈드옥수수전분, 소나무잎추출물, 리날룰, 프로판다이올, 소듐하이알루로네이트, 하이알루로닉애씨드, 토코페롤, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 하이드롤라이즈드하이알루로닉애씨드, 흰목이버섯포자낭과추출물, 소듐하이알루로네이트크로스폴리머, 잔탄검, 세라마이드엔피, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56157
센슈얼 립앤치크 7g,"29,000원",35%,4.7,7g,"피마자씨오일, 카프릴릭/카프릭트라이글리세라이드, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 하이드로제네이티드캐스터오일다이머다이리놀레에이트, 피토스테릴/옥틸도데실라우로일글루타메이트, 해바라기씨왁스, 시어버터, 호호바에스터, 알루미늄전분옥테닐석시네이트, 쌀겨왁스, 폴리글리세릴-2트라이아이소스테아레이트, 티타늄디옥사이드 (CI 77891), 폴리하이드록시스테아릭애씨드, 레시틴, 실리카다이메틸실릴레이트, 에틸헥실팔미테이트, 아이소스테아릭애씨드, 아이소프로필미리스테이트, 글리세릴카프릴레이트, 리모넨, 적색226호, 폴리글리세릴-3폴리리시놀리에이트, 리날룰, 향료, 청색1호, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 토코페롤, 시트로넬올, 글리세린, 시트랄, 제라니올, 동백나무씨오일, 세라마이드엔피, 피토스핑고신, 하이드로제네이티드레시틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61690
하이드로 리플렉팅 플루이드 140ml,"46,400원",20%,4.8,140ml,"""정제수, 프로판다이올, 글리세린, 메틸트라이메티콘, 피씨에 이다이메티콘, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 1,2-헥산다이올, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 실리카, 폴리메틸실세스퀴옥세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 에틸헥실글리세린, 덱스트린, 트로메타민, 부틸렌글라이콜, 다이소듐이디티에이, 향료, 피이지-40스테아레이트, 스쿠알란, 마데카소사이드, 나이아신아마이드, 올리브오일, 하이드로제네이티드팜커넬오일, 하이드로제네이티드팜오일, 레시틴, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릴글라이콜, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 락토바실러스발효용해물, 병풀꽃/잎/줄기추출물, 에탄올, 토코페릴아세테이트, 병풀추출물, 토코페롤, 아스코빌테트라이소팔미테이트, 라이신, 알지닌, 히스티딘, 세라마이드엔피, 소듐하이알루로네이트, 모란추출물, 글루코오스, 자일로오스, 복사나무잎추출물, 인도멀구슬나무추출물, 만노오스, 소듐클로라이드, 허브로버트추출물, 소듐포스페이트, 카퍼트라이펩타이드-1, 푸코오스, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드""",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57584
하이드로 리플렉팅 토너 170ml,"44,000원",20%,4.8,170ml,"정제수, 부틸렌글라이콜, 변성알코올, 글리세린, 1,2-헥산다이올, 트레할로오스, 락토바실러스발효용해물, 글리세레스-26, 피피지-13-데실테트라데세스-24, 마트리카리아꽃수, 에틸헥실글리세린, 베타인, 카보머, 향료, 트로메타민, 다이소듐이디티에이, 프로판다이올, 마데카소사이드, 나이아신아마이드, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 병풀꽃/잎/줄기추출물, 잔탄검, 아스코빅애씨드, 토코페롤, 라이신, 알지닌, 히스티딘, 세라마이드엔피, 글루코오스, 자일로오스, 복사나무잎추출물, 만노오스, 소듐클로라이드, 레시틴, 소듐포스페이트, 카퍼트라이펩타이드-1, 푸코오스, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57583
시그니아 에센셜 밸런싱 에멀젼 150ml,"72,000원",20%,4.8,150ml,"정제수, 부틸렌글라이콜, 글리세린, 다이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 나이아신아마이드, 하이드로제네이티드폴리(C6-14올레핀), 다이아이소스테아릴말레이트, 합성왁스, 1,2-헥산다이올, C14-22알코올, 식물성스쿠알란, 시어버터, 비스-다이글리세릴폴리아실아디페이트-2, 폴리글리세릴-10스테아레이트, 하이드록시프로필스타치포스페이트, 글리세릴스테아레이트, 세테아릴알코올, 글리세릴스테아레이트시트레이트, 폴리메틸실세스퀴옥세인, 하이드로제네이티드식물성오일, 하이드로제네이티드레시틴, C12-20알킬글루코사이드, 스테아릭애씨드, 판테놀, 카프릴릴글라이콜, 카보머, 글리세릴카프릴레이트, 팔미틱애씨드, 페녹시에탄올, 트로메타민, 향료, 다이소듐이디티에이, 아데노신, 에틸헥실글리세린, 수선화비늘줄기추출물, 콜레스테롤, 세라마이드엔피, 황수선추출물, 벤질살리실레이트, 덱스트린, 하이드롤라이즈드루핀단백질, 카카오추출물, 프로판다이올, 하이드록시시트로넬알, 글루코오스, 글라이코프로테인, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 자일로오스, 토코페롤, 만노오스, 소듐클로라이드, 레시틴, 펜틸렌글라이콜, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-0, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=18518
리쥬브네이트 앰플 크림 50ml,"86,400원",20%,4.8,50ml,"정제수, 스쿠알란, 프로판다이올, 글리세린, 시어버터, 다이카프릴릴에터, 다이메티콘, 부틸렌글라이콜, 펜틸렌글라이콜, 세테아릴알코올, 세테아릴올리베이트, 솔비탄올리베이트, 베타인, 다이아이소스테아릴말레이트, 하이드록시프로필스타치포스페이트, 합성왁스, 폴리C10-30알킬아크릴레이트, 글리세릴스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 베헤닐알코올, 폴리글리세릴-10라우레이트, 세테아릴글루코사이드, 글리세릴카프릴레이트, 팔미틱애씨드, 스테아릭애씨드, 향료, 아데노신, 소듐메타포스페이트, 동백나무씨추출물, 덱스트린, 카카오추출물, 동백나무꽃추출물, 1,2-헥산다이올, 세라마이드엔피, 하이드롤라이즈드식물성단백질, 3-O-에틸아스코빅애씨드, 토코페롤, 잔탄검, 서양산딸기추출물, 에틸헥실글리세린, 야생딸기잎추출물, 수용성콜라겐",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62769
