상품명,가격,할인율,평점,용량,전성분,URL
퍼펙트 베이스업 헤어 에센스 (200mlx2),"16,000원",46%,4.8,200ml *2입,"정제수, 다이프로필렌글라이콜, 세틸에틸헥사노에이트, 세틸알코올, 다이카프릴릴카보네이트, 다이메티콘, 세테아릴알코올, 스테아라미도프로필다이메틸아민, 향료, 세틸에스터, 다이메티콘올, 락틱애씨드, 부틸렌글라이콜, 다마스크장미꽃수, 에틸헥실글리세린, 다이소듐이디티에이, 폴리쿼터늄-51, 리모넨, 리날룰, 1,2-헥산다이올, 시트로넬올, 제라니올, 당잔대뿌리추출물, 하이드록시시트로넬알, 긴병꽃풀추출물, 왜광대수염꽃추출물, 토코페롤, 퉁퉁마디추출물, 아르간커넬오일, 인동덩굴꽃추출물, 호호바씨오일, 코코넛야자오일, 수국잎추출물, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 코코-카프릴레이트/카프레이트, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67143
컬링 에센스 2X 내추럴 (150mlx2),"11,900원",40%,5.0,150ml *2입,"정제수, 다이메티콘, 사이클로펜타실록세인, 글리세린, 다이프로필렌글라이콜, 브이피/메타크릴아마이드/비닐이미다졸코폴리머, 에탄올, 아크릴레이트/스테아레스-20이타코네이트코폴리머, 폴리아크릴아마이드, 트로메타민, C13-14아이소파라핀, 카프릴릴글라이콜, 향료, 에틸헥실글리세린, 라우레스-7, 리날룰, 다이소듐이디티에이, 리모넨, 부틸렌글라이콜, 제라니올, 시트로넬올, 헥실신남알, 벤질살리실레이트, 석류추출물, 1,2-헥산다이올, 스쿠알란, 아르간커넬오일, 살구씨오일, 프로판다이올, 소듐하이알루로네이트, 동백나무잎추출물, 토코페롤, 동백나무꽃추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 피씨에이, 락틱애씨드, 글루코오스, 하이알루로닉애씨드, 글라이신, 우레아, 소듐글리세로포스페이트, 세린, 글루타믹애씨드, 포타슘마그네슘아스파테이트, 아스파틱애씨드, 류신, 소듐클로라이드, 알라닌, 라이신, 알지닌, 칼슘글루코네이트, 마그네슘글루코네이트, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 시트릭애씨드, 소듐아세틸레이티드하이알루로네이트, 히스티딘, 아세틸글루코사민, 시스테인, 크레아틴, 우릭애씨드, 메티오닌",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67142
컬링 에센스 2X 볼륨 (150mlx2),"11,900원",40%,4.9,150ml *2입,"정제수, 다이프로필렌글라이콜, 사이클로펜타실록세인, 세테아릴알코올, 브이피/메타크릴아마이드/비닐이미다졸코폴리머, 에탄올, 글리세린, 코코-카프릴레이트/카프레이트, 다이카프릴릴카보네이트, 폴리솔베이트60, 솔비탄세스퀴올리에이트, 다이메티콘올, 글리세릴스테아레이트, 피이지-100스테아레이트, 카보머, 트로메타민, 카프릴릴글라이콜, 향료, 브이피/브이에이코폴리머, 에틸헥실글리세린, 리날룰, 다이소듐이디티에이, 리모넨, 부틸렌글라이콜, 제라니올, 시트로넬올, 헥실신남알, 벤질살리실레이트, 석류추출물, 1,2-헥산다이올, 스쿠알란, 아르간커넬오일, 살구씨오일, 프로판다이올, 토코페롤, 소듐하이알루로네이트, 동백나무잎추출물, 테트라소듐이디티에이, 동백나무꽃추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 피씨에이, 락틱애씨드, 글루코오스, 하이알루로닉애씨드, 글라이신, 우레아, 소듐글리세로포스페이트, 세린, 글루타믹애씨드, 포타슘마그네슘아스파테이트, 아스파틱애씨드, 류신, 소듐클로라이드, 알라닌, 라이신, 알지닌, 칼슘글루코네이트, 마그네슘글루코네이트, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 시트릭애씨드, 소듐아세틸레이티드하이알루로네이트, 히스티딘, 아세틸글루코사민, 시스테인, 크레아틴, 우릭애씨드, 메티오닌",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67141
퍼펙트 세럼 홈 케어 트리트먼트 (900mlx2),"27,200원",49%,4.8,900ml*2,"정제수, 글리세린, 다이메티콘, 다이프로필렌글라이콜, 세틸알코올, 세틸에틸헥사노에이트, 스테아릴알코올, 베헨트라이모늄클로라이드, C12-15알킬벤조에이트, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리아이소부텐, 향료, 아이소프로필알코올, 하이드록시에틸셀룰로오스, 에틸헥실글리세린, 다이소듐이디티에이, 리모넨, 황색5호, 아르간커넬오일, 살구씨오일, 올리브오일, 호호바씨오일, 동백나무씨오일, 코코넛야자오일, 황색4호, 토코페롤, 코코-카프릴레이트/카프레이트, 마룰라씨오일, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67026
퍼펙트 아르간 캡슐 리페어 헤어 마스크 180g,"11,900원",20%,4.8,180g,"정제수, 다이메티콘, 글리세린, 세테아릴알코올, 다이프로필렌글라이콜, 세틸에틸헥사노에이트, 베헨트라이모늄클로라이드, 아이소펜틸다이올, 코코-카프릴레이트/카프레이트, 아모다이메티콘, 베헤닐알코올, 스테아라미도프로필다이메틸아민, 다이메티콘올, 향료, 아르간커넬오일(5,987 ppm), 하이드록시프로필스타치포스페이트, 락틱애씨드, 카프릴릴글라이콜, 소듐글루코네이트, 에틸헥실글리세린, 캐모마일꽃수, 카프릴릴메티콘, 스테아트라이모늄클로라이드, 부틸렌글라이콜, 세테아릴다이메티콘크로스폴리머, 리모넨, 리날룰, 실리카실릴레이트, 소듐벤조에이트, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 하이드로제네이티드폴리(C6-20올레핀), 황색4호, 1,2-헥산다이올, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 하이드롤라이즈드식물성단백질, 호호바씨오일, 코코넛야자오일, 덱스트린, 인삼추출물, 적색227호, 토코페롤, 다시마추출물, 살구씨오일, 올리브오일, 동백나무씨오일, 소듐메타포스페이트, 마룰라씨오일, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 청색1호, 히스티딘, 발린, 메티오닌, 글라이코리피드, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66998
퍼펙트 매직 스트레이트 세럼 샴푸 (530mlx2),"25,000원",16%,4.3,530ml*2,"정제수, 소듐라우레스설페이트, 코카미도프로필하이드록시설테인, 다이소듐라우레스설포석시네이트, 아이소펜틸다이올, 라우레스-6카복실릭애씨드, 카프릴릴/카프릴글루코사이드, 향료, 폴리쿼터늄-10, 피이지-60하이드로제네이티드캐스터오일, 카프릴릭/카프릭트라이글리세라이드, 석시닉애씨드, 소듐라우로일사코시네이트, 라우레스-2, 소듐벤조에이트, 소듐시트레이트, 피피지-3카프릴릴에터, 페녹시에탄올, 소듐메타포스페이트, 시트릭애씨드, 캐모마일꽃수, 리날룰, 벤질살리실레이트, 하이드록시시트로넬알, 리모넨, 카프릴릴글라이콜, 다이소듐이디티에이, 헥실신남알, 시트로넬올, 티타늄디옥사이드 (CI 77891), 프로판다이올, 테트라소듐이디티에이, 덱스트린, 1,2-헥산다이올, 아르간커넬오일, 실리카, 인삼추출물, 코코넛야자오일, 호호바씨오일, 틴옥사이드, 다시마추출물, 살구씨오일, 올리브오일, 동백나무씨오일, 에틸헥실글리세린, 마룰라씨오일, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 소듐클로라이드, 카나우바왁스, 말티톨, 피이지-150펜타에리스리틸테트라스테아레이트, 발린, 피피지-2하이드록시에틸코카마이드, 메티오닌, 글라이코리피드, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66941
퍼펙트 매직 스트레이트 세럼 (80mlx2),"23,600원",21%,4.1,80ml*2,"다이메티콘, C18-21알케인, 세틸에틸헥사노에이트, 트라이실록세인, 다이카프릴릴에터, 다이메티콘올, 아미노프로필다이메티콘, 향료, 티타늄디옥사이드 (CI 77891), 리날룰, 벤질살리실레이트, 하이드록시시트로넬알, 리모넨, 헥실신남알, 시트로넬올, 제라니올, 실리카, 토코페롤, 아르간커넬오일, 코코넛야자오일, 틴옥사이드, 호호바씨오일, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66534
퍼펙트 매직 스트레이트 세럼 트리트먼트 (230mlx2),"25,000원",16%,4.5,230ml*2,"정제수, 다이메티콘, 세틸알코올, 솔비톨, 말티톨, 스테아릴알코올, 카나우바왁스, 베헨트라이모늄메토설페이트, 카프릴릴/카프릴글루코사이드, 아미노프로필다이메티콘, 부틸렌글라이콜, 석시닉애씨드, 향료, 스쿠알란, 다이-C12-13알킬말레이트, 말레익애씨드, 하이드록시프로필메틸셀룰로오스, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 다이메티콘올, 카프릴릴글라이콜, 소듐메타포스페이트, 에틸헥실글리세린, 캐모마일꽃수, 카프릴릴메티콘, 리날룰, 세테아릴다이메티콘크로스폴리머, 벤질살리실레이트, 하이드록시시트로넬알, 리모넨, 헥실신남알, 시트로넬올, 실리카실릴레이트, 프로판다이올, 티타늄디옥사이드 (CI 77891), 덱스트린, 1,2-헥산다이올, 아르간커넬오일, 인삼추출물, 코코넛야자오일, 호호바씨오일, 다시마추출물, 실리카, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 틴옥사이드, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 발린, 메티오닌, 글라이코리피드, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66532
살롱10 프로페셔널 시카 프로틴 트리트먼트 (215mlx2),"26,600원",21%,5.0,215ml*2,"정제수, 글리세린, 다이메티콘, 솔비톨, 베헨트라이모늄메토설페이트, 세틸알코올, 베헨트라이모늄클로라이드, 아미노프로필다이메티콘, 말티톨, 다이프로필렌글라이콜, 부틸렌글라이콜, 스테아릴알코올, 글리세릴올리에이트, 향료, 캐모마일꽃수, 아모다이메티콘, 다이올레오일에틸하이드록시에틸모늄메토설페이트, 다이메티콘올, 알지닌, 프로판다이올, 말레익애씨드, 글루타믹애씨드, 소듐메타포스페이트, 카나우바왁스, 에틸헥실글리세린, 리날룰, 헥실신남알, 1,2-헥산다이올, 하이드롤라이즈드식물성단백질(207 ppm), 다마스크장미꽃추출물, 스테아트라이모늄클로라이드, 검정콩추출물, 락틱애씨드, 소듐벤조에이트, 병풀꽃/잎/줄기추출물(25 ppm), 마데카소사이드, 다시마추출물, 세라마이드엔피, 덱스트린, 귀리펩타이드, 세린, 트레오닌, 류신, 인삼추출물, 프롤린, 레시틴, 잔탄검, 아스파틱애씨드, 토코페롤, 아이소류신, 글라이신, 아스코빌팔미테이트, 다이소듐이디티에이, 페닐알라닌, 알라닌, 타이로신, 라이신, 하이드로제네이티드팜글리세라이즈시트레이트, 히스티딘, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63798
컬링 매트 볼륨 헤어픽서 (200mlx2),"19,000원",36%,4.8,200ml*2,"변성알코올, 아크릴레이트/옥틸아크릴아마이드코폴리머, 아미노메틸프로판올, 향료, 실리카, 리모넨, C12-15알킬벤조에이트, 정제수, 글리세린, 리날룰, 헥실신남알, 부틸렌글라이콜, 석류추출물, 시트로넬올, 덱스트린, 인삼추출물, 동백나무잎추출물, 동백나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62876
퍼펙트 스타일링 세럼 샴푸 680ml,"8,900원",40%,4.8,680ml,"정제수, 소듐라우레스설페이트, 글리세린, 코카미도프로필베타인, 라우레스-6카복실릭애씨드, 향료, 소듐클로라이드, 다이메티콘올, 티이에이-도데실벤젠설포네이트, 소듐벤조에이트, 폴리쿼터늄-10, 피피지-7, 페녹시에탄올, 카프릴릴글라이콜, 소듐시트레이트, 리날룰, 시트릭애씨드, 벤질벤조에이트, 테트라소듐이디티에이, 에틸헥실글리세린, 다이소듐이디티에이, 시트로넬올, 제라니올, 알파-아이소메틸아이오논, 폴리쿼터늄-55, 아르간커넬오일, 폴리쿼터늄-11, 호호바씨오일, 코코넛야자오일, 토코페롤, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 코코-카프릴레이트/카프레이트, 소듐살리실레이트, 변성알코올, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=31340
