상품명,가격,할인율,평점,용량,전성분,URL
극진 에멀젼 125ml,"67,240원",18%,4.8,125ml,"정제수, 부틸렌글라이콜, 글리세린, 하이드로제네이티드폴리(C6-14올레핀), 다이카프릴릴에터, 다이메티콘, 나이아신아마이드, 옥틸도데실미리스테이트, 시어버터, 1,2-헥산다이올, C14-22알코올, 인삼수, 폴리글리세릴-3다이스테아레이트, 프로판다이올, 글리세릴스테아레이트, 세테아릴알코올, 팔미틱애씨드, C12-20알킬글루코사이드, 스테아릭애씨드, 향료, 카보머, 글리세릴카프릴레이트, 트로메타민, 에틸헥실글리세린, 소듐메타포스페이트, 아데노신, 글리세릴스테아레이트시트레이트, 베타-글루칸, 하이드로제네이티드레시틴, 덱스트린, 카카오추출물, 락토바실러스발효물, 토코페롤, 피토스핑고신, 하이드롤라이즈드인삼사포닌, 소듐폴리아스파테이트, 인삼추출물, 인삼씨오일, 소듐메틸스테아로일타우레이트, 인삼가루, 아스퍼질러스발효물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19048
극진 크림 세트 50ml,"161,540원",18%,4.8,[본품] 극진 크림 50ml [증정] 극진 스킨 25ml 극진 에멀젼 25ml 극진 에센스 7ml 백화고 클렌징 마사지 크림 32ml,"정제수, 부틸렌글라이콜, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리(C6-14올레핀), 다이메티콘, 인삼수, 다이아이소스테아릴말레이트, 하이드로제네이티드올리브오일데실에스터, 베헤닐알코올, 나이아신아마이드, 글리세릴스테아레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 하이드로제네이티드레시틴, 프로판다이올, 세테아릴알코올, 피이지-100스테아레이트, 카나우바왁스, 향료, 폴리아크릴레이트-13, 다이메티콘/비닐다이메티콘크로스폴리머, 소듐메타포스페이트, 폴리아이소부텐, 에틸헥실글리세린, 아데노신, 인삼씨오일, 폴리솔베이트20, 솔비탄아이소스테아레이트, 인삼가루, 락토바실러스발효물, 덱스트린, 카카오추출물, 피토스핑고신, 하이드롤라이즈드인삼사포닌, 소듐폴리아스파테이트, 인삼추출물, 토코페롤, 소듐메틸스테아로일타우레이트, 아스퍼질러스발효물, 수용성콜라겐",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=16739
송담 탄력 2종 기획세트,"63,750원",15%,4.8,[스킨]: 150ml [에멀젼]: 125ml,"[스킨] 정제수, 프로판다이올, 변성알코올, 글리세린, 베타인, 나이아신아마이드, 폴리글리세린-3, 부틸렌글라이콜, 1,2-헥산다이올, 송이버섯추출물, 인삼수, 피피지-13-데실테트라데세스-24, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에탄올, 트로메타민, 에틸헥실글리세린, 천궁수, 왜당귀뿌리수, 향료, 아데노신, 다이소듐이디티에이, 덱스트린, 카카오추출물, 베타-글루칸, 리날룰, 리모넨, 아크릴레이트/암모늄메타크릴레이트코폴리머, 폴리카프로락톤, 소나무잎추출물, 폴리글리세릴-10라우레이트, 표고버섯추출물, 토코페롤, 작약뿌리추출물, 생강추출물 [로션] 정제수, 부틸렌글라이콜, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리아이소부텐, 다이메티콘, 다이아이소스테아릴말레이트, 나이아신아마이드, 피이지-60글리세릴아이소스테아레이트, 1,2-헥산다이올, 비스-하이드록시에톡시프로필다이메티콘, C14-22알코올, 송이버섯추출물, 스테아릭애씨드, 글리세릴스테아레이트, 사이클로펜타실록세인, 인삼수, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 팔미틱애씨드, 아라키딜알코올, C12-20알킬글루코사이드, 향료, 에탄올, 폴리실리콘-11, 카보머, 베헤닐알코올, 글리세릴카프릴레이트, 트로메타민, 아라키딜글루코사이드, 폴리아크릴레이트-13, 다이소듐이디티에이, 에틸헥실글리세린, 소듐폴리아크릴레이트, 천궁수, 왜당귀뿌리수, 아데노신, 덱스트린, 카카오추출물, 폴리아이소부텐, 솔비탄아이소스테아레이트, 폴리솔베이트60, 리날룰, 리모넨, 폴리솔베이트20, 글루코오스, 헥실신남알, 제라니올, 아크릴레이트/암모늄메타크릴레이트코폴리머, 폴리카프로락톤, 소나무잎추출물, 폴리글리세릴-10라우레이트, 토코페롤, 표고버섯추출물, 작약뿌리추출물, 생강추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67658
어린쑥 트러블 미스트 120ml (+ 리필 120ml 추가 증정),"20,000원",20%,,120ml,"정제수, 프로판다이올, 부틸렌글라이콜, 황해쑥잎수(17,590ppm), 자일리톨, 펜틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 피피지-13-데실테트라데세스-24, 글리세릴카프릴레이트, 향로, 2,3-부탄다이올, 에틸헥실글리세린, 소듐메타포스페이트, 1,2-헥산다이올, 글루코노락톤, 레시틴, 락토바실러스발효물, 글리세린, 이눌린라우릴카바메이트, 살리실릭애씨드, 황해쑥잎추출물(10ppm), 병풀꽃/잎/줄기추출물, 토코페롤, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67329
달빛유자 수면팩 기획세트 (70ml + 30ml),"22,100원",35%,5.0,[본품] 한율 달빛유자 수면팩 70ml [증정] 한율 달빛유자 수면팩 35ml,"정제수, 부틸렌글라이콜, 글리세린, 메틸트라이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 유자수, 베타인, 나이아신아마이드, 변성알코올, 1,2-헥산다이올, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 베헤닐알코올, 판테놀, 호호바에스터, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 해바라기씨오일, 리모넨, 유자씨오일, 말토덱스트린, 트로메타민, 유자껍질오일, 잔탄검, 글리세릴카프릴레이트, 당근추출물, 에틸헥실글리세린, 소듐메타포스페이트, 제라니올, 아데노신, 솔비탄아이소스테아레이트, 유자추출물, 바이오플라보노이드, 리날룰, 아스코빅애씨드, 티몰트라이메톡시신나메이트, 3-O-에틸아스코빅애씨드, 락토바실러스발효물, 탱자추출물, 베타-카로틴, 파네솔, 팔마로사오일, 토코페롤, 프로판다이올, 멜라토닌, 유자껍질추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67328
어린쑥 수분진정 패드 기획세트,"17,900원",38%,5.0,60+10매입,"정제수, 부틸렌글라이콜, 글리세린, 황해쑥잎수, 1,2-헥산다이올, 판테놀, 폴리글리세릴-10라우레이트, 알란토인, 2,3-부탄다이올, 에틸헥실글리세린, 향료, 잔탄검, 다이프로필렌글라이콜, 다이소듐이디티에이, 하이드록시에틸셀룰로오스, 다이포타슘글리시리제이트, 소듐하이알루로네이트, 소듐시트레이트, 시트릭애씨드, 프로판다이올, 레시틴, 락토바실러스발효물, 메틸다이아이소프로필프로피온아마이드, 베타-글루칸, 이눌린라우릴카바메이트, 황해쑥잎추출물, 병풀꽃/잎/줄기추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67282
어린쑥 클렌징 흡착 팩폼 기획세트,"19,800원",29%,,120ml,"글리세린, 정제수, 포타슘미리스테이트, 실리카, 포타슘스테아레이트, 소듐메틸코코일타우레이트, 포타슘팔미테이트, 1,2-헥산다이올, 펜틸렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 쑥잎가루, 포타슘코코일글리시네이트, 향료, 소듐클로라이드, 카프릴릴글라이콜, 에틸헥실글리세린, 잇꽃꽃추출물, 덱스트린, 치자추출물, 2,3-부탄다이올, 카카오씨추출물, 소듐폴리아크릴레이트, 황해쑥잎수, 판테놀, 프로판다이올, 부틸렌글라이콜, 레시틴, 락토바실러스발효물, 이눌린라우릴카바메이트, 폴리글리세린-3, 황해쑥잎추출물, 토코페롤, 병풀꽃/잎/줄기추출물, 하이드로제네이티드레시틴, 병풀추출물, 무화과추출물, 베타-글루칸, 다이소듐이디티에이, 세라마이드엔피, 슈도알테로모나스발효추출물, 하이드롤라이즈드하이알루로닉애씨드, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트, 하이알루로닉애씨드, 포타슘하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 소듐살리실레이트, 살리실릭애씨드, 시트릭애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67281
어린쑥 수분진정 크림 기획세트 (55ml + 55ml),"26,600원",30%,,55ml,"정제수, 글리세린, 부틸렌글라이콜, 다이카프릴릴에터, 황해쑥잎수, 메틸트라이메티콘, 나이아신아마이드, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, C14-22알코올, 세틸에틸헥사노에이트, 판테놀, 글리세릴스테아레이트시트레이트, 하이드로제네이티드폴리(C6-14올레핀), 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 스테아릭애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴폴리메타크릴레이트, 글리세릴스테아레이트, 폴리메틸실세스퀴옥세인, 팔미틱애씨드, 아라키딜알코올, C12-20알킬글루코사이드, 향료, 글리세릴카프릴레이트, 베헤닐알코올, 2,3-부탄다이올, 아라키딜글루코사이드, 에틸헥실글리세린, 다이소듐이디티에이, 솔비탄아이소스테아레이트, 프로판다이올, 레시틴, 락토바실러스발효물, 글루코오스, 토코페롤, 이눌린라우릴카바메이트, 황해쑥잎추출물, 병풀꽃/잎/줄기추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67280
달빛유자 클렌징 필링 젤밤 기획세트 (100g + 15g),"19,430원",33%,4.7,100g + 15g,"카프릴릭/카프릭트라이글리세라이드, 글리세린, 피이지-20글리세릴트라이아이소스테아레이트, 아이소도데케인, 정제수, 폴리글리세릴-10스테아레이트, 셀룰로오스, 리모넨, 유자껍질오일 (5000ppm), 해바라기씨오일, 옥수수전분, 마이크로크리스탈린셀룰로오스, 만니톨, 당근추출물, 말토덱스트린, 자일리톨, 리날룰, 1,2-헥산다이올, 수크로오스, 하이드로제네이티드레시틴, 아스코빅애씨드, 아스코빌테트라이소팔미테이트, 글루타티온, 하이드록시프로필스타치포스페이트, 세테아릴알코올, 프룩토올리고사카라이드, 스테아릭애씨드, 황색산화철, 암모늄글리시리제이트, 바이오플라보노이드, 검정콩오일, 폴리글리세릴-10올리에이트, 세라마이드엔피, 티타늄디옥사이드 (CI 77891), 베타-카로틴, 나이아신아마이드, 프로판다이올, 토코페롤, 카프릴로일살리실릭애씨드, 소듐하이알루로네이트, 카페인, 인삼추출물, 징크글루코네이트, 피토스핑고신, 생강추출물, 홍삼추출물, 가시칠엽수씨추출물, 약모밀추출물, 하이드롤라이즈드하이알루로닉애씨드, 락토바실러스발효용해물, 소듐하이알루로네이트크로스폴리머, 세라마이드엔에스, 녹차추출물, 하수오뿌리추출물, 하이알루로닉애씨드, 콜레스테롤, 에틸헥실글리세린, 세라마이드에이피, 세라마이드에이에스, 카놀라오일, 돌콩추출물, 로즈마리잎추출물, 시트릭애씨드, 글루코노락톤, 소듐아세틸레이티드하이알루로네이트, 유자씨오일 (0.01ppm), 유자수 (0.009ppm), 쌀겨오일, 부틸렌글라이콜, 세라마이드이오피",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67180
달빛유자 클렌징 톤업 팩폼 기획세트 (120ml + 15ml),"19,800원",29%,4.8,120ml + 15ml,"정제수, 글리세린, 미리스틱애씨드, 라우릴하이드록시설테인, 포타슘하이드록사이드, 라우릭애씨드, 카프릴릴/카프릴글루코사이드, 소듐클로라이드, 실리카, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 셀룰로오스, 트라이하이드록시스테아린, 유자씨가루(5000ppm), 팔미틱애씨드, 스테아릭애씨드, 리모넨, 폴리쿼터늄-7, 유자껍질오일(5000ppm), 나이아신아마이드, 소듐폴리아크릴레이트, 소듐메타포스페이트, 토코페롤, 말토덱스트린, 리날룰, 시트릭애씨드, 글루코노락톤, 소듐벤조에이트, 1,2-헥산다이올, 만니톨, 하이드로제네이티드레시틴, 아스코빅애씨드, 아스코빌테트라이소팔미테이트, 글루타티온, 세테아릴알코올, 암모늄글리시리제이트, 바이오플라보노이드, 검정콩오일, 폴리글리세릴-10올리에이트, 세라마이드엔피, 해바라기씨오일, 프로판다이올, 베타-카로틴, 카프릴로일살리실릭애씨드, 소듐하이알루로네이트, 카페인, 징크글루코네이트, 피토스핑고신, 유자수(0.8ppm), 가시칠엽수씨추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 세라마이드엔에스, 부틸렌글라이콜, 하이알루로닉애씨드, 콜레스테롤, 에틸헥실글리세린, 세라마이드에이피, 세라마이드에이에스, 카놀라오일, 로즈마리잎추출물, 소듐아세틸레이티드하이알루로네이트, 쌀겨오일, 세라마이드이오피",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67179
흰감국 광채 선크림 듀오 구성 (70ml+70ml),"56,000원",30%,5.0,70ml*2(70ml + 70ml),"정제수, C12-15알킬벤조에이트, 부틸렌글라이콜, 디에칠아미노하이드록시벤조일헥실벤조에이트, 호모살레이트, 에칠헥실살리실레이트, 티타늄디옥사이드, 다이아이소프로필세바케이트, 글리세린, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 나이아신아마이드, 폴리실리콘-15, 세테아릴알코올, 1,2-헥산다이올, 아이소프로필팔미테이트, 퀸즈랜드넛오일, 폴리C10-30알킬아크릴레이트, 실리카, 티타늄디옥사이드 (CI 77891), 알루미늄스테아레이트, 폴리아크릴레이트크로스폴리머-6, 알루미나, 스테아릭애씨드, 폴리하이드록시스테아릭애씨드, 향료, 글리세릴스테아레이트, 하이드로제네이티드레시틴, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 세테아릴글루코사이드, 카프릴릴글라이콜, 생강오일, 리날룰, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 아데노신, 알루미늄하이드록사이드, 리모넨, 트라이에톡시카프릴릴실레인, 소듐메타포스페이트, 락토바실러스발효물, 벤질알코올, 감국꽃추출물, 유제놀, 미리스틱애씨드, 라우릭애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61772
부들밤 모공수축 패드 기획세트 (60+10매),"17,900원",38%,4.7,60+10매 / 210ml,"정제수, 부틸렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 프로판다이올, 폴리글리세린-3, 폴리글리세릴-10라우레이트, 글루코노락톤. 밤껍질추출물(1,000ppm), 하이드로제네이티드폴리(c6-14올레핀),아크릴레이트/c10-30 알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 잔탄검, 아데노신, 글리세린, 탱자추출물, 메도우폼씨오일, 시트릭애씨드, 트로메타민, 락토바실러스발효물, 효모발효물, 소듐파이테이트, 향료, 폴리글리세릴-3 메틸글루코로스다이스테아레이트, 회향씨추출물, 샤프란꽃추출물, 소두구씨추출물, 고수추출물, 프로테아제, 하이드로제네이티드레시틴, 칡뿌리추출물, 대왕송잎추출물, 달맞이꽃추출물, 당느릅나무뿌리추출물, 메틸글루코오스세스퀴스테아레이트, 세테아릴글루코사이드, 밤껍질가루(1ppm), 카프릴로알살리실릭애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58782
