page,name,price,orig_price,url,goodsNo,review_count,review_score
20,"웰라쥬
[화잘먹크림] 웰라쥬 리얼 히알루로닉 100 크림 50ml 더블 기획","18,900원","39,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000178512&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=15,A000000178512,,
20,"컬러그램
[2025 어워즈] 컬러그램 탕후루 탱글 틴트 16 COLOR(한정기획/단품)","8,100원 ~","10,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188142&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=16,A000000188142,,
20,"뉴트로지나
[커피교환권100%증정] 뉴트로지나 바디오일 473ml + 시카에멀젼 88ml","18,890원 ~","29,900원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147070&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=17,A000000147070,,
20,"식물나라
[반값특가] 식물나라 뽀얀쌀 수분 선크림 100ml 립밤키링 증정기획/단품 3종(생기,보라,초록)","9,250원 ~","18,500원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217330&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=18,A000000217330,,
20,"에뛰드
NEW 에뛰드 포근 픽싱 틴트 (기획 / 단품) 14 Colors","14,460원 ~","23,500원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228730&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=19,A000000228730,,
20,"키엘
[12월 올영픽] 키엘 울트라 훼이셜 크림 (28ml/50ml) 기획/단품","31,850원 ~","49,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225277&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=20,A000000225277,,
20,"3CE
[재유PICK/버터벨벳틴트] 3CE 벨벳 립 틴트 플러쉬 4g 단품/기획","17,100원 ~","20,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232518&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=21,A000000232518,,
20,"AHC
[선케어1등/태민PICK]AHC 마스터즈 아쿠아리치 선크림 50ml 1+1 기획","22,900원","27,900원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223207&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=22,A000000223207,,
20,"톰
[리뷰이벤트/20층 물광 관리] 톰 더 글로우","674,100원","999,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225682&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,A000000225682,,
20,"정샘물
[블러쉬미니+퍼프2p증정/롱래스팅쿠션] 정샘물 에센셜 스킨 누더 롱웨어 쿠션 (기획/본품+리필)","35,900원 ~","45,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139022&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=24,A000000139022,,
21,"비디비치
[한정기획] 비디비치 페탈 글로우 크림 블러시 기획 (+퍼프 증정)","23,370원 ~","29,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225392&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,A000000225392,,
21,"식물나라
[사용감 개선] 식물나라 가벼운 수분 선 젤 60ml 단품/2입 기획","12,980원 ~","14,800원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223906&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=2,A000000223906,,
21,"퓌
[바닐라 70% 틴트출시]퓌 3D 볼류밍 틴트 3.8g 12종 (단품/기획)","11,870원 ~","18,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000233576&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=3,A000000233576,,
21,"딜라이트 프로젝트
[12/5 하루특가] 딜라이트 프로젝트 단백질쉐이크 4개입 스타터팩 어워즈 한정기획","6,900원 ~","11,700원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000239821&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4,A000000239821,,
21,"메디큐브
[연말결산특가/화잘먹푸딩크림] 메디큐브 PDRN 핑크 히알루로닉 수분크림 50ml 더블기획 (+앰플10ml)","24,100원","49,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000240908&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=5,A000000240908,,
21,"리얼베리어
[포곤콜라보/장벽회복] 리얼베리어 익스트림 크림 70ml 기획 (+30ml+패딩백 키링)","21,950원","39,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235107&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=6,A000000235107,,
21,"보다나
[브러쉬 무선 고데기] 보다나 이지 업 헤어스타일러 파우더핑크","89,150원","109,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000236143&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=7,A000000236143,,
21,"제로이드
제로이드 수딩 로션 160ml","24,300원","30,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209904&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=8,A000000209904,,
21,"온그리디언츠
[청담샵PICK/로션미스트] 온그리디언츠 스킨 베리어 속광 미스트 기획 (100ml+50ml+키링)","19,350원","25,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232191&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=9,A000000232191,,
21,"미쟝센
미쟝센 퍼펙트세럼 80ML2입+30ML+헤어마스크 및 전용기획","16,640원 ~","19,800원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164900&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=10,A000000164900,,
21,"앰플엔
[재구매1위] 앰플엔 세라마이드샷 화잘먹 보습장벽앰플 100ml기획(+10ml)","15,980원","18,900원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180410&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=11,A000000180410,,
21,"모에브
[한예슬 PICK] 모에브 아누카틴 탈모 증상 완화 샴푸 525ml 기획(+ 50ml 증정) 누난 내게 여자야 구본희","22,870원","29,900원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231994&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=12,A000000231994,,
21,"리쥬란
[어워즈특가] 리쥬란 힐러 스킨 프로텍션 마스크 5매 한정기획 (+1매)","13,300원 ~","28,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000237907&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=13,A000000237907,,
21,"브링그린
브링그린 알로에 97%, 핑크알로에 96% (2입/단품)","6,080원 ~","6,800원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000215502&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=14,A000000215502,,
21,"비욘드
[화해1위] 비욘드 바디타민 로션 최대구성(착색미백/목주름탄력/초보습)기획 3종 택1","18,810원 ~","26,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218508&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=15,A000000218508,,
21,"믹순
[엄지훈PICK/화잘먹쫀광세럼] 믹순 히알레배 포어 버블 세럼 70ml","9,510원","14,900원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000238406&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=16,A000000238406,,
21,"더마비
[뚱시바콜라보]더마비 세라엠디 리페어 로션 400ml 단품/기획 택 1","22,560원 ~","44,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216987&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=17,A000000216987,,
21,"모레모
[미피 콜라보]모레모 미라클 2X 트리트먼트 475ml 기획/단품 6종(용량/향 선택)","25,560원 ~","39,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223264&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=18,A000000223264,,
21,"아이소이
[문샤넬Pick/로즈PDRN] 아이소이 브라이트닝 잡티세럼 40ml 대용량 기획 (+20ml+아이&미간패치 1세트)","35,990원","54,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235243&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=19,A000000235243,,
21,"바닐라코
바닐라코 프라임 프라이머 클래식 30ml","15,840원","22,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165209&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=20,A000000165209,,
21,"바닐라코
바닐라코 스머징 립 펜슬 0.8g 6종","9,520원 ~","14,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180569&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=21,A000000180569,,
21,"센시안
[NEW] 센시안 플러스 압박스타킹 (릴렉스/워크/나이트케어) (의료기기)","14,880원 ~","22,900원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000212629&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=22,A000000212629,,
21,"네이밍
[올영세일특가/커버쿠션] 네이밍 제로 그래비티 커버 업 쿠션 기획(본품+리필+모공 커버 브러쉬)","26,140원 ~","34,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226593&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,A000000226593,,
21,"WPC
[어워즈특가] Wpc. 미니5단 남녀공용 양우산 베이지 어워즈 한정기획 (2025) (+하트보더우산 본품)","37,100원","53,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000238362&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=24,A000000238362,,
22,"라곰
[수분아침 클렌징] 라곰 셀럽 젤 투 워터 클렌저 170ml x 2","24,130원","29,900원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230822&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,A000000230822,,
22,"쏘피
[반값특가]쏘피 안심숙면 팬티 10종 택 1(카카오프렌즈 3종/일반 7종)","3,500원 ~","9,600원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000102626&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=2,A000000102626,,
22,"바이오더마
[온라인 단독기획]바이오더마 하이드라비오 세럼 더블기획(40ml+40ml)","36,860원","52,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156315&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=3,A000000156315,,
22,"케어플러스
케어플러스 마이크로 닷 패치 2종 징크&글루타치온 (12매/24매/와이드)","14,540원 ~","18,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224636&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4,A000000224636,,
22,"아로셀
[콜라겐생성177%] 아로셀 슈퍼 콜라겐 마스크 3+1매 기획","19,900원","24,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217112&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=5,A000000217112,,
22,"아리얼
[1등 클렌징 티슈] 아리얼 더 퍼펙트 클렌징 티슈 플러스 더블기획 (100매x2개입)","10,980원","19,800원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149066&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=6,A000000149066,,
22,"헤라
[리뉴얼] 헤라 리플렉션 스킨 글로우 파운데이션 기획/단품 (+미니쿠션,컨실러)","57,600원 ~","72,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000233334&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=7,A000000233334,,
22,"컬러그램
컬러그램 틴토리 솜 블러셔 8 COLOR","6,650원 ~","7,900원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228682&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=8,A000000228682,,
22,"필리밀리
필리밀리 메이크업 브러시 골라담기 9종 택1","3,600원 ~","4,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176552&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=9,A000000176552,,
22,"케어플러스
케어플러스 상처 커버 스팟 패치 324매","14,670원","17,900원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222776&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=10,A000000222776,,
22,"쿼드쎄라
쿼드쎄라 미니튠 [한정기획(+젤80g+크래들+헤어밴드)/화이트/핑크/실버]","470,000원 ~","690,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000237128&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=11,A000000237128,,
22,"소노시즌
[승무원 PICK] 소노시즌 피톤치드 3.0 리츄얼 룸 스프레이 모음 (80ml, 300ml) 택 1","11,400원 ~","13,500원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000233361&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=12,A000000233361,,
22,"히말라야
[1+1] 히말라야 파티스마트 저당 츄 [베리/망고] 10P","13,500원 ~","15,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229743&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=13,A000000229743,,
22,"필리밀리
필리밀리 메이크업 브러시세트 3종 택1","10,950원 ~","14,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225250&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=14,A000000225250,,
22,"달바
[7일특가/반반크림/사계절맞춤]달바 더블 세럼 앤 크림 70g","35,790원","78,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000173212&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=15,A000000173212,,
22,"모로칸오일
[어워즈특가]모로칸오일 트리트먼트 50ml 어워즈 단독 기획 (기획/단품 중 택 1 +펌프 )","31,100원 ~","37,000원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219700&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=16,A000000219700,,
22,"식물나라
[1+1특가] 식물나라 제주 탄산수 딥 클렌징티슈 80매","7,020원","7,800원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223239&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=17,A000000223239,,
22,"아크로패스
[어워즈특가] 아크로패스 트러블큐어 16+2매 어워즈 한정기획 (+스몰 9패치 증정 포함)","21,900원 ~","29,800원 ~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000238570&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=18,A000000238570,,
22,"종근당건강
프로메가 알티지 오메가3 듀얼 40 캡슐 더블 기획세트 (40일분)","9,900원","29,800원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000173904&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=19,A000000173904,,
22,"에스트라
에스트라 에이시카365 흔적진정세럼 pH4.5 40ml 기획 (+세럼 20ml+크림 1ml)","28,480원","38,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222839&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=20,A000000222839,,
22,"넘버즈인
[대용량/올영단독] 넘버즈인 1번 말끔 순삭 클렌징 오일 400ml 대용량","22,540원","35,000원",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165797&dispCatNo=90000010009&trackingCd=Sale_Pop&t_page=%EC%84%B8%EC%9D%BC&t_click=%EC%9D%B8%EA%B8%B0%EC%88%9C_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=21,A000000165797,,
